ID_REF	VALUE
10376427	7.312727426
10376434	5.725299175
10376444	8.120368012
10376446	8.556716025
10376455	12.95894813
10376459	10.64155515
10376461	8.620078409
10376468	7.176620477
10376474	8.939516451
10376482	9.341072058
10376490	8.057337625
10376496	8.543035379
10376507	8.010814519
10376513	5.713397953
10376532	6.060682747
10376534	11.47624933
10376555	6.250650118
10376557	9.313911756
10376564	8.655552547
10376568	9.557181338
10376577	4.728568052
10376579	6.032602745
10376596	10.26047549
10376603	10.83922466
10376615	5.916177804
10376685	11.00289741
10376690	9.272920627
10376715	7.952343585
10376721	9.332864993
10376726	10.04547778
10376733	10.08639674
10376747	7.399762922
10376755	6.300104501
10376765	5.9025507
10376778	12.77730053
10376787	8.38514303
10376796	6.763352399
10376803	5.505368652
10376813	10.70152402
10376832	6.943241651
10376839	9.35695743
10376854	8.921417109
10376864	13.76800832
10376868	7.503969682
10376885	9.907250383
10376887	7.636810999
10376889	10.10484455
10376895	4.355589731
10376897	5.069246828
10376899	8.707353437
10376912	6.05775351
10376929	9.179248682
10376938	6.470909302
10376941	5.307116855
10376950	12.77115112
10376956	6.216810839
10376959	9.693812137
10376986	6.617039534
10376988	8.344225591
10376998	8.648308107
10377001	7.482172749
10377010	8.4673747
10377018	6.190586022
10377055	6.247661539
10377087	5.310537896
10377117	5.966369738
10377148	6.068994048
10377181	4.801162848
10377215	10.28869539
10377235	5.257334735
10377240	6.713610042
10377245	6.032507536
10377253	5.967497074
10377255	9.309971856
10377265	6.631429405
10377286	6.853714638
10377308	6.440075986
10377310	6.59482888
10377319	12.38880261
10377364	6.944020807
10377368	10.73294556
10377372	7.192174435
10377380	10.30065377
10377405	11.2322908
10377416	8.339917149
10377418	8.011706397
10377429	6.490038263
10377431	11.62136679
10377439	10.08916311
10377467	7.214523415
10377473	5.996061391
10377490	5.370747275
10377508	11.78770793
10377516	6.465338494
10377534	7.335390533
10377537	8.5556651
10377541	10.71622898
10377547	6.065270067
10377550	11.30030846
10377560	9.112535683
10377569	10.47408048
10377588	6.559320032
10377593	8.465391516
10377603	8.081134007
10377605	8.006326247
10377612	10.76102484
10377622	9.64651605
10377652	10.43607312
10377662	7.031484524
10377673	6.698873544
10377681	11.19276038
10377689	13.31894452
10377695	9.102609845
10377704	9.619713107
10377725	10.36959713
10377751	5.725457469
10377763	6.009743536
10377774	5.523562207
10377782	4.545256048
10377790	6.105766903
10377800	5.618723105
10377802	6.390659776
10377804	8.847452255
10377822	9.573351992
10377826	6.0796993
10377841	6.743640716
10377847	6.230408818
10377851	11.53119892
10377859	9.516936163
10377889	9.807568412
10377924	5.044700769
10377927	10.01723156
10377938	8.872371844
10377953	8.654613833
10377982	7.843361447
10377984	7.435423409
10377987	9.324473107
10378013	8.502242674
10378024	8.78123662
10378030	5.306744832
10378038	6.429138658
10378053	9.597613407
10378059	11.97322843
10378065	6.519131261
10378068	6.443404421
10378078	5.374698359
10378082	6.456975144
10378088	10.27276029
10378114	10.8264139
10378126	10.12742899
10378154	8.89828077
10378214	4.869316523
10378216	7.078491569
10378240	6.250297546
10378253	8.219013108
10378271	10.13703109
10378286	5.729046678
10378319	6.781250852
10378334	12.42980884
10378341	7.913562935
10378349	6.009902723
10378367	6.190086987
10378385	4.597879143
10378395	5.336495491
10378397	4.266064638
10378399	4.63644296
10378401	6.152518494
10378403	4.697613264
10378407	4.88807227
10378409	4.684159165
10378413	4.477479235
10378415	4.249604089
10378417	4.748770832
10378420	4.19694903
10378424	5.25090266
10378427	8.598612641
10378429	5.47786225
10378432	5.855758529
10378434	5.515228639
10378436	4.367148074
10378438	5.202820303
10378440	5.303466389
10378443	5.942707602
10378445	7.898273664
10378453	9.579979368
10378482	8.697890417
10378497	8.624601012
10378508	9.556577517
10378523	9.894457196
10378545	7.512001803
10378547	5.899945845
10378549	7.670726063
10378555	7.522518291
10378568	7.512513959
10378570	8.189247563
10378572	7.99062931
10378579	12.16869292
10378627	5.987727465
10378637	6.804025672
10378649	7.594442926
10378668	12.53551803
10378681	10.14213234
10378697	10.34089925
10378732	10.86513674
10378739	12.80587294
10378749	6.412431308
10378754	10.64656186
10378763	6.865258467
10378765	5.043977864
10378768	7.649969551
10378774	9.298857286
10378781	8.408383498
10378783	12.57148342
10378785	5.513808748
10378787	6.635595808
10378793	5.861771791
10378802	10.91268474
10378816	6.37354225
10378833	9.659819994
10378848	12.78187635
10378855	7.837835225
10378857	7.439226092
10378870	10.74974057
10378893	6.110568708
10378902	10.93404981
10378909	7.631846107
10378914	9.412605411
10378964	7.377253659
10378988	9.813210092
10379006	7.518343931
10379013	9.895641471
10379026	4.087462841
10379028	5.876355528
10379030	9.197912312
10379034	9.968030759
10379044	10.24877105
10379060	7.624526079
10379068	9.667998181
10379075	10.72357051
10379117	5.472310576
10379127	9.174786398
10379153	9.722912528
10379163	10.4030214
10379176	9.378120551
10379184	8.534255797
10379190	5.743645024
10379200	6.011010499
10379204	11.29679275
10379215	11.94938537
10379223	6.999070064
10379228	5.945266558
10379260	6.552540767
10379262	11.02745011
10379321	7.005735582
10379338	4.179616143
10379340	6.334132741
10379342	6.266440627
10379344	6.456064574
10379346	10.53276588
10379363	8.225376308
10379387	4.512129523
10379389	6.154732456
10379401	7.022467688
10379410	10.17105617
10379436	7.225155369
10379445	11.97405961
10379467	10.88995868
10379482	7.821891816
10379489	10.62657557
10379496	6.673575645
10379505	4.450613729
10379511	8.781324892
10379518	7.723330972
10379524	8.888567315
10379530	5.261337866
10379535	4.892940214
10379539	5.596190203
10379543	8.470612837
10379557	5.923610303
10379560	7.319805953
10379564	9.671944629
10379588	5.573819119
10379594	7.408736993
10379615	6.937204306
10379627	7.090489112
10379630	7.458397344
10379633	5.340576511
10379636	6.087462523
10379646	8.042992276
10379650	10.34686628
10379652	6.690833082
10379654	11.79876999
10379677	7.419965822
10379685	6.727334411
10379689	9.806338559
10379708	5.245332506
10379710	5.585138619
10379721	5.991845495
10379727	6.014275166
10379731	7.315880735
10379736	6.725809582
10379740	9.797602196
10379762	7.835089333
10379765	5.844431
10379779	9.806143854
10379795	9.875996101
10379820	9.748680096
10379836	7.955161372
10379838	7.074564199
10379840	8.80973405
10379866	5.914721341
10379875	11.22472742
10379878	4.22181113
10379880	5.341454492
10379889	6.914754654
10379891	10.76941282
10379901	8.641394657
10379936	9.701212185
10379944	7.239699431
10379953	9.982394703
10379957	10.7383871
10379968	7.119988359
10379981	9.19865442
10379987	8.380052117
10379989	11.1473455
10379996	5.07996642
10379998	9.726324952
10380025	5.549931752
10380059	9.161333468
10380061	9.160223896
10380063	9.160223896
10380065	9.160223896
10380067	7.594710291
10380087	10.0980105
10380109	5.938553037
10380116	6.243954637
10380129	11.03887963
10380135	4.424018106
10380137	6.262500998
10380174	5.609042657
10380189	8.063697881
10380208	4.64385619
10380210	11.02936744
10380219	11.00987591
10380226	8.786993636
10380238	10.04760041
10380244	6.020439751
10380246	4.087462841
10380248	5.621642827
10380250	6.934921112
10380252	8.514942737
10380260	7.466725482
10380275	6.408394114
10380280	7.207812537
10380285	6.524940874
10380289	9.672329866
10380297	10.1700903
10380303	8.233927115
10380318	9.617574538
10380321	10.39570196
10380341	10.61707134
10380381	10.36904677
10380384	10.28455682
10380392	6.257918054
10380398	6.714834292
10380403	12.14235453
10380411	9.053772239
10380415	9.220378473
10380417	5.613705055
10380419	12.76907684
10380472	5.211835588
10380474	7.042654952
10380477	10.25260713
10380489	9.772314409
10380501	6.659889889
10380506	6.298541385
10380514	8.867299561
10380524	11.24846036
10380534	9.713811442
10380549	5.799074273
10380551	10.83763456
10380558	6.616786066
10380560	11.15868069
10380566	6.59488985
10380571	6.083346865
10380579	4.789828505
10380581	6.62195383
10380589	4.69626791
10380591	9.18375759
10380599	5.091480917
10380614	6.138340823
10380620	4.587769297
10380622	8.083869135
10380629	6.284382447
10380634	6.044394119
10380637	5.6829387
10380641	7.817053101
10380646	4.777349013
10380648	8.85925998
10380654	9.78619424
10380660	10.30949375
10380665	6.631622203
10380670	12.95681427
10380672	6.244358316
10380689	9.871888301
10380699	11.83030366
10380710	6.885277962
10380712	6.806205126
10380719	5.906788497
10380721	7.839875839
10380732	11.16748231
10380739	8.701875629
10380751	8.728961949
10380761	8.754404252
10380773	9.4611568
10380793	8.575743516
10380815	12.71478729
10380819	5.698863601
10380821	9.745490635
10380823	11.3792837
10380830	7.665727311
10380833	13.30785355
10380840	10.18432196
10380859	7.927421243
10380862	6.67336703
10380871	9.198110789
10380887	5.971438136
10380891	5.88830319
10380896	10.07228725
10380927	5.700152344
10380944	5.385672064
10380954	6.176089433
10380956	6.507454473
10380965	4.497960576
10380976	6.180947457
10380986	10.29185239
10380999	6.197216398
10381006	11.87858945
10381018	10.54988457
10381032	9.236694945
10381049	6.957399374
10381063	8.462020162
10381072	8.131816482
10381082	9.910065687
10381096	11.96832138
10381101	4.44794584
10381103	7.820295778
10381105	4.735921733
10381107	4.671680153
10381109	6.622101178
10381111	11.37576304
10381113	5.234247999
10381115	10.51959704
10381118	6.923672027
10381122	12.32610041
10381133	5.764104497
10381140	6.360743338
10381154	10.88379331
10381162	10.24167599
10381170	6.834645414
10381172	7.616416588
10381187	11.04356638
10381211	8.688650816
10381218	6.2127484
10381226	8.561476753
10381238	10.3732159
10381250	11.5920323
10381260	8.991117495
10381272	6.350722297
10381298	9.736193884
10381304	11.50520984
10381311	7.88922638
10381334	6.076467898
10381345	11.6367098
10381361	7.363974395
10381371	9.745096542
10381379	5.513010452
10381381	4.565190142
10381383	5.561070694
10381385	6.266633007
10381387	4.553527497
10381395	8.445295161
10381402	12.52200686
10381408	7.613656881
10381416	9.595381229
10381419	10.68845253
10381445	6.730605315
10381458	11.42652632
10381460	11.2564775
10381462	7.533121782
10381470	11.25635625
10381472	11.25619329
10381474	7.522114772
10381477	10.03312755
10381502	6.417245021
10381506	4.619014659
10381514	6.256764124
10381526	10.43773231
10381528	6.620330925
10381539	10.58217012
10381548	7.787736216
10381561	5.981131354
10381567	9.154453491
10381574	10.22661606
10381588	11.6081727
10381601	12.15555635
10381603	11.55152452
10381608	5.176591258
10381617	5.05078159
10381619	8.303841651
10381647	4.317376722
10381649	4.991829739
10381653	5.876461693
10381664	6.459773169
10381666	7.504777682
10381668	11.43016137
10381681	8.408692545
10381683	6.615796461
10381695	5.122820956
10381697	9.332131233
10381702	8.363338435
10381708	6.60073866
10381736	5.89697389
10381738	6.12353191
10381744	10.52264008
10381753	7.189970797
10381770	6.364755209
10381776	8.07266568
10381798	10.2761322
10381807	9.091890735
10381809	9.885777915
10381826	4.397414586
10381849	4.897569255
10381860	10.3663703
10381870	5.1478883
10381872	9.617894058
10381898	10.89348599
10381930	8.184149698
10381934	10.85028554
10381939	9.595765087
10381960	7.934221139
10381962	8.567047291
10381994	6.858872579
10382010	11.84877929
10382022	8.151735652
10382028	10.29623312
10382047	7.418883462
10382049	10.1273765
10382069	9.236394315
10382081	4.81918666
10382083	6.090134444
10382096	7.442930313
10382104	10.78441057
10382106	5.713059547
10382115	8.676221703
10382136	7.73847096
10382139	10.63746806
10382152	10.75560224
10382189	5.384411713
10382198	6.210895535
10382200	8.042668411
10382228	8.130548581
10382243	10.94067867
10382254	5.295735292
10382257	10.18897401
10382271	7.414813075
10382284	11.80007735
10382300	8.802919876
10382316	5.884395715
10382321	7.546925319
10382326	6.184335446
10382328	10.65489528
10382336	5.825201767
10382339	5.528217165
10382341	6.956462586
10382345	9.883905619
10382360	7.751553365
10382367	5.354021742
10382369	12.61959268
10382376	11.05085808
10382393	7.43497635
10382409	8.10857265
10382421	6.050917816
10382425	8.726188726
10382435	9.586642788
10382438	6.48410187
10382449	6.955844462
10382462	10.60026241
10382470	9.58865436
10382482	7.116563546
10382492	6.829718677
10382502	8.965707762
10382508	9.97763812
10382516	9.168698289
10382523	6.151141998
10382532	5.514074369
10382538	8.411248101
10382542	9.742420872
10382565	9.96996967
10382571	6.827335463
10382573	10.13830675
10382610	8.525377315
10382625	7.674231469
10382653	6.028472793
10382692	5.842611426
10382698	6.384836234
10382701	10.73651567
10382713	9.023238272
10382756	9.801761443
10382774	9.621002372
10382779	6.762775873
10382788	5.675764228
10382795	12.4921846
10382797	10.197308
10382802	7.902646141
10382816	6.218381117
10382830	6.480930728
10382838	7.630100655
10382844	5.561032801
10382846	6.00770076
10382848	10.01645788
10382852	9.538041647
10382866	8.060925124
10382888	7.358788937
10382890	11.09859602
10382912	11.59560911
10382927	6.029044226
10382932	6.412809634
10382935	10.06020414
10382956	6.88930792
10382973	6.085745861
10382980	11.15415419
10382985	7.73689233
10382998	8.862147812
10383005	6.226204854
10383010	7.83631412
10383012	10.04528228
10383023	6.961175658
10383025	8.860573029
10383032	7.609368844
10383047	5.010518483
10383055	9.694648312
10383061	7.013376165
10383088	10.67710667
10383109	6.827842138
10383133	8.199835743
10383152	7.620756474
10383168	7.846307765
10383192	7.118345605
10383194	7.335121533
10383196	6.810056414
10383198	7.280973475
10383200	6.71138023
10383202	7.658907023
10383204	7.28282202
10383206	6.842165893
10383208	6.162627378
10383210	7.004451279
10383212	7.543797058
10383214	8.010627126
10383233	8.342397671
10383235	8.778077228
10383245	9.585638981
10383282	9.411962708
10383289	9.125833586
10383309	5.76036819
10383311	6.183311824
10383313	8.546922233
10383342	6.879501035
10383345	6.639212841
10383351	6.026101555
10383353	7.096359061
10383358	7.681084821
10383360	8.84241069
10383365	10.18090682
10383389	9.878897531
10383395	9.69703879
10383409	6.611379413
10383423	9.169057019
10383429	6.408775028
10383434	6.149487005
10383436	9.920668308
10383453	8.40799097
10383472	10.26743338
10383479	10.33527243
10383485	11.0689537
10383502	9.975735686
10383511	5.354794175
10383514	5.658211368
10383518	7.950784786
10383532	9.61173195
10383545	10.70406003
10383556	9.324572699
10383564	5.989777767
10383575	9.794905049
10383615	7.410780261
10383625	4.338917614
10383632	7.77596524
10383671	11.25502886
10383681	6.618329937
10383684	9.192201811
10383708	9.672370957
10383717	7.123208557
10383731	10.78504748
10383754	5.748450042
10383756	12.81767402
10383758	12.44356203
10383763	8.28416467
10383765	4.761452035
10383767	7.402018971
10383785	5.866945998
10383791	7.296992353
10383799	11.36491517
10383810	6.292706668
10383813	6.876211063
10383819	8.451483137
10383833	7.650333395
10383850	11.25602088
10383853	5.290006199
10383867	10.27643816
10383883	5.052048913
10383887	9.758699092
10383891	6.923069293
10383897	9.840776665
10383920	8.21920086
10383930	5.207619588
10383932	8.036053795
10383943	11.35972354
10383953	8.130325503
10383970	9.72884277
10383982	9.490098273
10383991	6.06656391
10383993	9.680878835
10383999	9.959375035
10384004	8.699278645
10384015	7.033541276
10384020	7.628375035
10384032	11.20958349
10384044	8.170099417
10384051	6.453299018
10384064	7.995120068
10384092	9.7883911
10384100	11.72456672
10384102	6.420127984
10384123	10.46917811
10384138	11.72787367
10384145	11.48826675
10384150	10.61629732
10384152	9.822428705
10384154	6.362530993
10384179	7.398646227
10384181	4.247927513
10384183	8.080136916
10384192	9.958203962
10384208	6.569845585
10384210	6.571181974
10384212	6.69580428
10384219	5.421924847
10384221	7.237839398
10384223	10.69569653
10384229	5.9896101
10384231	4.158757913
10384233	11.29905573
10384266	5.642618808
10384322	9.986029063
10384335	5.280339474
10384349	11.5069995
10384352	6.399272284
10384363	4.742563018
10384365	5.228594998
10384370	6.306431045
10384373	8.686855905
10384378	9.836578878
10384396	7.48291869
10384398	13.11899589
10384421	4.493083863
10384423	9.857502557
10384443	4.976478753
10384448	11.84657347
10384452	9.3172438
10384454	4.588700006
10384456	5.336019679
10384458	7.25354951
10384474	9.936459799
10384483	8.021083354
10384486	8.458741009
10384493	13.41360744
10384495	5.61675643
10384497	5.279535183
10384502	6.691156273
10384504	11.53594334
10384522	11.37961636
10384529	10.36922108
10384539	10.1265531
10384552	13.77307691
10384555	9.411869605
10384566	6.492844528
10384572	10.11363604
10384577	7.53490365
10384579	9.95363352
10384595	5.258195903
10384603	11.39534241
10384615	6.375872391
10384622	9.167082272
10384652	6.366735902
10384654	7.594333712
10384656	7.371903552
10384662	7.716640463
10384670	5.630284805
10384672	9.743244484
10384685	4.691030585
10384691	8.434603918
10384715	7.161090958
10384717	9.428788625
10384725	8.756932542
10384737	9.20058233
10384762	6.924720358
10384766	7.825425545
10384768	4.710034733
10384770	5.201030587
10384776	8.010542428
10384778	4.947949899
10384780	9.953990944
10384782	8.117489968
10384795	9.806176616
10384797	7.269603415
10384808	7.154628066
10384811	8.533961965
10384824	8.89835276
10384829	10.79441489
10384838	7.241613124
10384883	6.128394043
10384885	12.17723296
10384930	5.606421026
10384936	7.872030995
10384940	10.36263382
10384956	8.137057121
10384961	6.608736219
10384968	9.055436351
10384974	6.236065602
10384985	10.43070113
10385004	9.255078296
10385022	6.136058056
10385027	5.174910307
10385032	5.352797007
10385034	11.33252803
10385036	10.60489399
10385043	11.99081202
10385048	6.841063351
10385052	8.368579708
10385081	9.806898759
10385083	5.509659647
10385096	7.619253501
10385114	5.926494169
10385118	6.26014895
10385151	4.197331278
10385153	6.156871652
10385155	7.280072077
10385159	11.6107419
10385175	7.687051167
10385203	8.890780758
10385234	6.757845119
10385236	11.99593317
10385239	9.339181043
10385248	9.178398295
10385271	11.68435897
10385281	4.347587567
10385283	8.809664219
10385297	8.787050628
10385310	4.934463331
10385323	4.134638571
10385325	9.831784474
10385335	9.373316294
10385337	5.10321159
10385343	9.131133632
10385353	6.406595171
10385361	8.751694346
10385365	9.008589691
10385375	9.676292271
10385382	8.965351353
10385384	9.173339843
10385391	9.863490697
10385426	11.77441337
10385428	5.842670907
10385447	4.762111129
10385455	5.167177539
10385466	9.689759802
10385477	4.955358468
10385479	4.996464766
10385484	12.46700208
10385486	9.757665687
10385495	12.56828644
10385500	8.683493894
10385504	5.095363854
10385507	5.423773789
10385511	9.806122308
10385513	6.526525217
10385518	5.954620912
10385523	6.180547197
10385526	6.529456323
10385533	5.928917804
10385540	5.208524166
10385542	7.120354636
10385555	6.330009039
10385557	11.6439973
10385570	12.84606741
10385572	12.14903703
10385583	5.905967553
10385591	8.896877074
10385599	13.07572849
10385616	8.96081807
10385635	11.17507119
10385642	6.644885474
10385647	8.235989644
10385656	7.473458664
10385665	6.481346415
10385671	5.819469391
10385677	5.963421502
10385681	5.226835257
10385686	12.99034829
10385699	10.55611458
10385709	6.900720841
10385716	10.30839478
10385719	10.83133409
10385747	6.786257733
10385761	11.11685596
10385768	4.544573852
10385770	5.554904982
10385774	5.094829455
10385776	7.245625719
10385790	11.592538
10385814	4.98787255
10385818	9.797722069
10385822	6.600611265
10385824	5.110498427
10385826	6.01036205
10385832	5.991012023
10385837	5.978405931
10385842	9.414629007
10385870	6.668135155
10385872	8.304749676
10385883	7.741883218
10385893	6.531618355
10385903	7.920219746
10385912	4.603277564
10385918	4.317376722
10385926	10.59111314
10385932	6.664811335
10385941	8.045868467
10385966	12.2146501
10385993	6.646298624
10385995	7.322920959
10386005	11.7148142
10386007	5.749356146
10386020	5.823244482
10386033	6.299917558
10386058	13.83298829
10386070	9.528070774
10386076	4.640636602
10386086	5.562337471
10386093	5.574106656
10386095	8.675232082
10386110	8.906555671
10386115	5.416233764
10386123	7.527780761
10386125	9.86462579
10386157	5.35989283
10386159	7.719604097
10386169	5.597798117
10386171	10.94099455
10386173	7.145996626
10386178	6.455479784
10386180	5.391160192
10386182	5.733609447
10386185	6.380062276
10386187	12.30902807
10386189	5.702585628
10386191	6.401936229
10386193	5.664141895
10386195	5.697252144
10386197	4.406380474
10386205	4.634114614
10386207	5.179256725
10386209	5.514074717
10386211	5.911364182
10386219	9.585524066
10386230	11.6538186
10386236	8.700665122
10386238	5.849282912
10386262	6.379180969
10386344	6.258812672
10386349	5.704611946
10386352	6.785419118
10386359	9.412378039
10386368	8.22916605
10386370	12.82227392
10386376	6.748027635
10386381	5.212813658
10386388	10.32649083
10386394	7.288352748
10386400	10.82334176
10386402	9.425245072
10386414	5.245549284
10386416	6.113632163
10386418	7.163769715
10386420	5.18376407
10386423	7.092505572
10386427	8.699592233
10386442	11.33088927
10386455	6.690796019
10386460	7.373682051
10386470	5.847329431
10386473	9.537124302
10386495	9.603272619
10386518	9.596408623
10386527	7.513645097
10386529	7.354586772
10386531	7.410588385
10386533	7.352605294
10386535	7.352605294
10386537	7.356081818
10386539	7.353587861
10386541	7.352605294
10386543	10.96434022
10386546	7.372027662
10386548	10.97577633
10386551	10.0286454
10386582	8.843970878
10386604	8.746314513
10386622	5.244396185
10386624	9.927764039
10386628	9.769215582
10386633	7.031047538
10386636	11.91188666
10386652	9.511562324
10386665	5.865534836
10386683	6.402152032
10386703	5.471136855
10386705	6.50988432
10386723	9.783422538
10386741	6.773870637
10386743	9.831350635
10386756	6.719082383
10386758	6.01187934
10386775	9.915668336
10386789	10.14334137
10386821	7.646632004
10386824	9.352997761
10386844	7.787837539
10386850	11.2291182
10386909	9.388377268
10386916	10.367221
10386921	8.070071771
10386934	10.4150773
10386937	7.735946624
10386947	12.92905309
10386949	12.54822022
10386951	7.758344822
10386955	9.260723163
10386963	6.329755444
10386965	9.470369493
10386990	5.45866167
10386992	6.631900951
10386996	10.87077859
10387014	10.70143149
10387029	6.13610462
10387100	7.043270019
10387108	6.929000802
10387111	8.40204648
10387119	5.999336208
10387138	6.611246313
10387155	6.688314031
10387170	8.670816371
10387180	10.26872678
10387194	5.323891493
10387201	6.768184325
10387219	8.52891898
10387222	8.813631881
10387251	5.962392298
10387255	7.428364277
10387257	6.122879129
10387274	5.791181959
10387295	8.319700568
10387316	10.95977197
10387363	10.05494098
10387368	8.487096513
10387372	10.43673403
10387397	6.391684387
10387483	8.95165493
10387492	8.451927212
10387505	10.45865852
10387514	6.303274894
10387516	5.789959511
10387525	10.79954115
10387536	8.114581758
10387545	13.16663998
10387557	9.121498421
10387559	9.479815907
10387568	8.287944946
10387588	11.37791294
10387620	5.760725136
10387625	7.339724608
10387638	8.076558026
10387648	5.739782662
10387651	6.343606979
10387655	5.59888236
10387659	10.15540367
10387668	6.200554573
10387689	7.019821096
10387699	5.902885313
10387723	7.912128638
10387733	10.36576547
10387743	8.082565287
10387757	11.0891792
10387768	8.582680939
10387791	8.07520786
10387797	6.362143545
10387807	10.87849048
10387816	10.57526883
10387821	6.599268542
10387838	5.459431619
10387855	6.245856139
10387871	10.21364607
10387890	6.784709432
10387903	5.74532103
10387907	8.614911513
10387909	6.673803673
10387922	11.99660857
10387932	12.72825738
10387936	9.327987296
10387944	9.127890299
10387971	6.386282425
10387983	12.15617696
10387985	5.522175487
10387992	10.8606192
10388010	11.21922746
10388018	10.16799875
10388031	5.413045521
10388033	9.741118237
10388042	10.36044274
10388045	8.719063005
10388047	4.817797445
10388065	5.073114134
10388086	4.988594533
10388098	5.935296728
10388109	6.743988756
10388132	8.501287264
10388154	10.03868529
10388160	6.220430375
10388174	6.378476509
10388185	10.50660115
10388194	7.051145521
10388211	6.315401751
10388225	7.476010272
10388227	8.337369687
10388234	7.652293023
10388238	10.34769909
10388241	10.15077099
10388254	7.479830697
10388263	4.399104086
10388265	5.53664416
10388267	4.399104086
10388269	5.416374303
10388272	4.477994776
10388274	4.717416838
10388276	4.260197098
10388278	4.495758471
10388280	4.464336827
10388282	4.562032768
10388284	4.934768362
10388286	5.408562218
10388288	4.546305535
10388290	4.918758644
10388292	4.682638464
10388294	4.545256048
10388296	6.490156612
10388298	6.276086429
10388300	4.808536521
10388302	4.282979491
10388304	5.914358772
10388306	5.115539196
10388308	6.409243264
10388310	8.543010818
10388337	10.44192537
10388352	8.125223957
10388377	9.668857406
10388389	9.757587023
10388392	9.118013921
10388409	9.923738246
10388430	10.67062846
10388440	6.627563212
10388451	9.093848526
10388461	13.18241111
10388465	9.364119111
10388476	7.805351277
10388488	9.40711095
10388492	9.584656572
10388517	8.172367399
10388520	8.896369281
10388532	12.01607715
10388545	10.06596093
10388579	10.56675999
10388591	10.99858726
10388613	9.58970406
10388623	6.737640663
10388625	5.697131741
10388648	9.034501866
10388669	8.640244068
10388679	6.97969213
10388682	9.605594707
10388684	10.55679581
10388705	4.087462841
10388707	5.233268863
10388716	6.519880901
10388718	6.627699046
10388728	5.988343398
10388732	6.190647648
10388734	9.425590745
10388745	9.330405123
10388747	7.517568376
10388749	10.88575638
10388758	7.766608147
10388776	12.33756992
10388782	7.523024217
10388784	9.336283834
10388786	10.65268483
10388824	5.6829387
10388834	5.879111022
10388847	7.240670379
10388861	7.920339039
10388869	10.93202373
10388880	10.08443013
10388884	10.59647771
10388896	5.815352117
10388898	7.177053411
10388902	8.51185688
10388914	9.382221529
10388938	11.14747995
10388952	5.22680174
10388954	5.842371717
10388958	5.733385092
10388969	5.012473474
10388971	9.534870763
10388994	6.791392008
10388996	8.969070029
10389005	7.709626798
10389010	8.585844004
10389022	9.638620719
10389025	9.966016021
10389047	6.843192204
10389062	8.501247171
10389064	5.90169148
10389070	4.541132432
10389072	5.358680314
10389087	7.56705855
10389099	8.240795243
10389114	7.98691943
10389127	6.451678469
10389130	5.430671323
10389134	9.216662446
10389143	6.574723317
10389151	6.855068539
10389162	13.65462216
10389164	7.931791184
10389170	6.461172786
10389177	8.006866024
10389190	5.388211239
10389207	7.009314361
10389214	6.496165017
10389222	6.02095039
10389229	12.37386812
10389231	8.663331596
10389238	8.544660141
10389245	9.725198374
10389261	4.97383781
10389269	8.816941397
10389283	6.037145744
10389293	7.73814848
10389300	8.666033998
10389308	10.08298966
10389326	7.434639319
10389331	7.268496151
10389339	9.95999159
10389373	11.77866543
10389387	7.295346049
10389389	6.044175513
10389391	5.123823352
10389395	8.355620888
10389421	9.055108868
10389451	11.57085182
10389482	5.018654647
10389484	9.919624416
10389505	6.574898253
10389507	9.844523027
10389522	12.4596017
10389524	5.788689756
10389526	12.23573185
10389561	8.916019848
10389581	8.933336487
10389590	10.61324847
10389601	7.928491786
10389606	10.58254848
10389617	8.544402696
10389625	5.65743033
10389627	7.991283512
10389639	6.30113527
10389654	4.8846114
10389668	5.978396
10389670	5.910366906
10389672	5.71995853
10389674	10.39883057
10389680	10.94238123
10389699	7.275774393
10389701	8.497914692
10389717	6.51656819
10389719	11.20302676
10389732	5.5293544
10389736	6.56925274
10389738	7.514677212
10389752	7.251824735
10389754	6.115000148
10389759	5.684571545
10389775	7.278958238
10389783	5.2638407
10389786	7.175730771
10389795	9.915224746
10389797	9.725839296
10389816	9.643732834
10389835	5.037922473
10389839	4.408986585
10389842	8.651856433
10389858	10.87894906
10389865	10.31495727
10389875	11.41824356
10389877	7.361234442
10389879	9.132583526
10389882	10.23791464
10389894	6.190241299
10389929	10.38709582
10389973	6.293754247
10389990	7.543890374
10390001	6.258533623
10390022	7.45771461
10390032	9.624920076
10390050	8.994620254
10390059	9.593679633
10390072	5.567034281
10390075	6.487051842
10390080	4.605858814
10390084	5.137444503
10390090	6.797231831
10390103	10.26995418
10390117	8.119670332
10390147	6.566639524
10390153	11.37017311
10390170	6.442941672
10390175	10.77225147
10390184	5.846835721
10390186	6.426070649
10390196	5.367216373
10390209	7.773535984
10390211	10.25428141
10390227	11.71775841
10390237	12.42534244
10390244	4.332929369
10390246	5.484190088
10390252	6.803558606
10390256	7.397506933
10390258	8.254621913
10390269	7.254382211
10390271	10.87657197
10390283	8.668614746
10390299	8.817656958
10390308	8.880163335
10390319	6.793527491
10390328	6.603540745
10390336	8.093454011
10390352	11.48111994
10390381	10.971834
10390407	6.935280461
10390426	6.158506083
10390430	7.378905623
10390454	7.50815091
10390458	9.31805273
10390473	10.35920762
10390484	8.000930464
10390498	5.313287869
10390502	10.33649496
10390505	8.273805854
10390507	5.930675892
10390519	6.419419156
10390535	7.015832161
10390542	9.759965558
10390560	6.479166362
10390574	9.951009119
10390595	10.93748711
10390618	6.260719447
10390622	7.576569375
10390635	9.949118537
