"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Arhgef11",13.1525873626029,-1.39372261199312,0.849381611519253,-1.64086741823881,0.100824939693355,0.166235002515736
"Pet100",100.864877435073,0.49629542493875,0.302590538162611,1.64015513489732,0.100972915063595,0.166435931668857
"Plcb4",620.979182710238,-0.253265653065975,0.154420793898995,-1.64010070581319,0.100984229703971,0.166435931668857
"Aco1",184.596384749387,-0.352917210500042,0.215232382976486,-1.639703122827,0.101066909328767,0.166514327798029
"Zfp64",53.5510247724934,-0.62640418473043,0.38202553201153,-1.63969193742664,0.101069236175555,0.166514327798029
"RGD1306954",277.442203517033,0.343766012009144,0.209677400030149,1.63949959299245,0.101109255370245,0.166539317343322
"LOC100363268",18.788118023306,1.11733341596086,0.681533967366968,1.63943907341487,0.101121849687609,0.166539317343322
"Tmed3",170.418739782468,-0.362469917530697,0.221110306857332,-1.63931714754742,0.101147226644926,0.166550274158944
"Dgcr14",52.6631994934246,-0.709225844758591,0.432745628662388,-1.63889776761189,0.101234552737954,0.166663214252101
"Trappc8",90.1656305299993,-0.46582350000134,0.284374113268048,-1.63806576712649,0.101407975178205,0.166917827388995
"Mgat4b",279.979525328039,0.283076778606443,0.172838542112913,1.63781049727619,0.101461231110955,0.166974588479545
"Sftpc",12.3537559698905,3.40287148507614,2.07794758067336,1.63761180345725,0.101502699224586,0.167011932963873
"Ccdc82",33.0839715762857,-0.888907673220137,0.54343325734947,-1.63572556739659,0.101897036007585,0.167629764247729
"Dcaf12",55.1776781295052,-0.70578274303456,0.431531378585381,-1.63553052699948,0.101937880655609,0.167665948304667
"Atp13a3",11.4783806333792,1.68857694011688,1.03253253837708,1.63537407041037,0.101970654642691,0.167688846930438
