"","AbsCon1.H9C2_S3.bam","AbsCon2.H9C2_S25.bam","AbsCon3.H9C2_S21.bam","H9C2diff10ns1_S11.bam","H9C2diff10ns2_S20.bam","H9C2diff10ns3_S24.bam","NRCMD1.0_S30.bam","NRCMD1.1_S19.bam","NRCMD1.2_S23.bam","NRCMD3.1_S10.bam","NRCMD3.2_S22.bam","NRCMD3.3_S18.bam","ratheart1_S14.bam","ratheart2_S6.bam","ratheart3_S4.bam"
"Ssh3",5.77746614274081,5.54633245274985,6.45267711208221,6.6674617121447,6.17929326047475,6.40471737216471,5.57503895033425,4.98265272171424,5.20428541902147,5.40639394852899,5.77108562543012,5.08516257413243,4.00395818971062,5.00051521219223,4.92074255648859
"Adrbk1",7.36288819157894,7.37579956011614,7.07186505004094,6.67174688966967,6.46393963950835,6.55280059371656,6.78150115617496,6.49702740690743,6.8889264637494,6.21506822561981,6.31677083317672,5.83439990009181,6.80450122760606,6.75797402828507,7.51009895434005
"Kdm2a",9.63226069987287,9.48464134326184,9.82274564117994,8.94397059814913,9.02659739662802,9.06170001998826,8.99986499277064,8.8276855818638,8.86258968174348,8.88600158216465,8.81087471097484,8.86297489269553,9.46544120379735,9.29320710079147,9.39626916813489
"Rhod",7.69808422002002,7.52533120019448,7.77599265520761,8.28327481955593,8.11622646557244,8.23883136723817,5.78910336273355,5.62981925589404,5.85928761495393,6.33498763792537,5.95558175164536,6.01652341157542,4.05762250064973,4.19142644777829,4.89982022725702
"Pc",6.16903353975903,5.82588806570435,6.32150914183525,5.20270211716305,6.02867503745861,5.23241190748505,4.9068072100541,3.91039649296935,4.71234556697918,5.44584558622398,4.89058586134549,5.66345045739144,7.14093307337561,6.97448943898767,6.81833274653953
"Lrfn4",7.08015370695944,7.56574845136032,7.32472539898088,6.688413519245,6.41145039018979,6.43119601963028,7.14128034781487,6.59192025886853,6.83170043247896,7.07248151367745,7.03843479013972,6.74248501264357,5.51924738018092,5.15552603791221,5.2633088897479
"Rce1",6.23626989063024,7.1086699947236,6.39721705124882,6.06673518775973,5.83727294830658,6.02764582801193,6.89926090657846,6.59593075845919,6.83816461152112,6.79260106657353,6.41834111132599,6.04877341988135,5.27351678417506,5.8289476065613,6.07776935919784
"Rbm4b",7.38587125542478,7.71622706777055,7.20601883385933,7.06201448136403,7.23967899969015,7.05134159034654,8.01772294886177,8.03014494932395,8.14314183302817,8.05479907943403,7.70384789513892,7.83576761047329,7.97923098446306,7.85444498802173,7.75477425479695
"Rbm14",7.65552765302929,7.81452766220672,8.45148393995791,6.48861221941004,6.87796760912388,6.65671057778025,8.20091262785495,7.52919855406466,7.34393986679656,7.18709566101719,7.18757802042895,6.95229829935835,7.09096802730334,7.20886352430668,7.12064772093321
"Ccs",7.55062979686246,7.28954159925298,7.04163809995758,7.42537420887859,7.25475484751149,6.8189558427326,6.32863169622948,6.73804882067928,6.61042189124416,6.53973848841588,7.05469057379649,6.80859786365206,6.38901892768552,6.76575008723802,6.38416563995572
"Ctsf",6.47237508511863,6.33479388447194,6.63175416042164,7.77366326761293,7.70401492987156,7.75682975355916,7.20005798937116,6.96523438590451,6.56444552605755,7.22422504977681,7.4601768210284,7.63211342160057,7.40734094988227,7.54085261865172,7.69102215562501
"Zdhhc24",5.89571043106459,5.42468901988647,5.83333742305504,6.58194211189918,6.02981174102884,6.41263656162039,5.4483050576877,5.68625324395198,5.75679813581472,6.0056885678771,5.74986978277209,4.6115475236796,5.34446527045283,5.55198840484828,5.56423445478634
"Bbs1",5.43270904120892,5.1364062790519,5.83187189322676,4.86469431388431,4.74453131336948,5.2290368348974,4.20726995108724,4.84348126587165,3.41903199141375,3.57150333442952,4.44120657596264,4.03325093460265,4.88200182575885,5.2437836187044,4.871596193863
"mrpl11",8.02921111972847,8.1239569419733,8.12551590962048,8.85012911177207,8.82970534345417,8.84912464569621,8.54585577662081,8.53314457821097,8.41144287148995,7.88006333366892,8.07359268517477,8.16120638892096,9.74811175449025,9.57113787676429,9.51906480517122
"Yif1a",8.62184973950765,8.65145707201123,8.37548911779288,8.40096354115556,8.44739016227149,8.34771692214302,8.10425015182368,8.09580134291979,7.99349334966356,8.00847238171579,8.14223253360973,8.23694232165006,9.25859040077335,9.20627395826989,9.23228503832685
"LOC100363782",5.82065177041165,6.14452273738725,5.90212502355005,6.31255696163875,5.77247321524847,5.88399715021375,5.25320105818279,4.61249973117679,4.48604138755454,5.974294295844,4.63843831355587,5.13308670877898,6.81578084426537,6.77316609130428,6.72835919390497
"Klc2",6.53708561260847,6.73684990461957,7.21036232788008,6.57073137695332,6.74119886884517,6.48930266303554,6.85516037840121,6.17394550896318,6.44767362461269,5.74958943815436,5.91179721016789,5.26982639766621,7.50321104763621,7.72599958068067,7.04631158302349
"Sf3b2",11.9505032973452,12.0568685632287,12.183155037037,11.4858246053669,11.5940290587714,11.4996785041925,11.4558399766448,11.282943617267,11.3197763768261,11.2401410360519,11.3527740904383,11.1663297435351,11.1236220527891,11.2153218338385,11.0783956120036
"Banf1",9.53910755784723,9.81512219626313,9.46293085683795,10.1762519763738,9.93408689169137,10.0781618568502,10.0558452919278,10.2265529455132,10.0958758689806,9.99828775363356,9.8389138480473,9.96259218753292,10.938389635408,10.8469610783066,11.0750565441298
"Eif1ad",7.74070544718381,8.10640055156288,7.76003270883412,7.52743431923989,7.45273431277955,7.72414604557703,7.90330713020686,7.68340315927564,7.74156607714529,7.39942060272085,7.33293481539746,7.60071523431179,6.44212775380307,6.65129704048041,6.13635309216506
"Sart1",8.61501164077917,9.02247098802368,8.77288007645008,8.20369850765377,8.32998721584421,8.19429711676154,8.53873165296148,8.4951920500177,8.37281634819636,8.34071965664554,8.30204406155065,7.9402695828773,8.74830449951523,8.49268262366207,8.44350211172793
"Drap1",10.2116733668912,10.2381976173161,10.1777265640827,10.1242296769986,10.231966460273,10.3106358853089,9.57794592317164,9.66131662451354,9.65529268837172,9.71401369247009,9.65622046852048,9.55441827133921,9.99071589089995,10.0602060940777,10.0648476900261
"Bles03",8.58160616271994,8.32113315020379,8.52715197773919,8.73785292007236,8.58728621623272,8.5407856718804,7.74504172284574,8.44079075306998,8.23367627916985,8.08150033040818,8.20818755425977,8.10718464855076,8.58090555261223,8.38314241901762,8.73189777452571
"Fosl1",6.40342295737088,6.48642332500596,6.04179914657766,4.10406455698018,3.58086065612199,3.26105697946125,6.51158037347603,6.22852336519666,5.83315367098755,2.40276609960085,2.17335500978237,2.69207297166378,1.81355350291524,1.8118184024195,1.75997724738333
"Fibp",8.28926425726267,8.42315882142322,8.25291633562669,8.65583676054089,8.82028160967522,8.89993427593684,7.7301986263691,7.75117438485761,8.2274916518382,7.72267046878509,7.6121401431668,7.4336262260787,7.5089010584913,7.40651599652193,7.60868077673076
"Efemp2",9.86672572589384,9.91347710138966,9.89799632365152,9.03291842991542,9.05657121374786,9.14720079579716,8.26682303482656,8.35177874550537,8.57024016671446,9.55117970479106,9.51524925407671,9.3925434052253,5.74301647963273,6.03787307821068,5.9495365427728
"Mus81",5.6215112572099,5.96453004219559,5.74389020656992,5.67070358486033,5.2025670037002,5.68069782369457,6.02248373557437,5.92748077147415,5.44059090217839,5.52692409159932,6.17314345092538,5.78496259221016,5.59970061879613,5.2217171121775,5.88258022612301
"Cfl1",13.4429227415942,13.287399512335,13.5931455372342,12.363897581022,12.2546770023814,12.1364554810974,11.7259036993128,12.0678499284544,12.1093095672688,12.4758658948741,12.1572464104804,12.4415381004857,10.2914195340885,10.6790328813527,10.7258087998112
"Ap5b1",5.47119673717036,6.23977510258451,5.19562849871751,4.19634703110711,4.44266094380722,3.79778803620753,3.85667345151475,4.53145489163137,5.03790407587927,4.37255768714077,4.64039429043459,3.80470212040268,4.6242343761195,4.62173924884116,3.64113299539612
"Rnaseh2c",7.77701146489636,7.95216258956794,7.44477513575347,6.84996802828662,7.08041253621708,6.76412224961359,6.47277942560172,6.69459213908381,6.42649668436502,6.73518908567432,6.6229912207392,6.87736204001409,5.35541098977123,5.017074522539,6.45339790441744
"Kat5",7.44942118751967,7.65364477288345,7.73793026625783,7.41696884968318,7.68376016395731,7.61208646391419,7.78741563198139,7.53481950197194,7.391390784466,7.81447801039383,7.32711333897311,7.76644713025464,7.07904465529606,6.60355950210992,6.96952554169832
"Rela",8.26266641156709,7.5268811694691,7.68654798074946,7.19548014132691,7.26413686786985,7.75694157640902,7.88754061297995,7.29632200446086,7.51686576923161,7.68701184534993,7.5560076350595,7.51272290420107,7.13972000373157,8.22341964582957,7.97955571811644
"Sipa1",7.30937558340984,7.32176555356917,7.59566689960139,6.41766821604745,6.1159650613089,6.02380736835634,7.12722900715349,6.92860561328296,7.15942517896679,6.85052204539998,6.82164846314646,6.91437442676493,7.4957122611521,7.7814456406302,8.1043139550228
"Map3k11",5.94467552882638,6.67848518710525,6.62752134833133,5.79153393759128,6.10057217395082,5.02246082615842,6.75588249336541,6.52546585036709,6.40597389733011,5.64442750845945,5.99489544715146,5.92884880581606,7.02912608268235,7.35711155787209,7.40387411163263
"Ehbp1l1",6.23651789488148,5.72470301382719,6.1112945106589,6.75089168432699,6.51935425417808,6.47274334035448,4.70081100191656,4.74596611673671,4.47956128701264,4.97451413599609,5.23659077525047,4.88641929850666,6.22448230098436,5.38554968784661,6.04606797040046
"Fam89b",8.78508214990851,8.63289850744564,9.05954710072442,8.85653933628948,8.76881270397534,9.00535321750652,8.34982609871493,8.17976205392189,8.42263958879757,8.8434440799069,8.35233632236757,8.54271937562231,8.91231191747268,8.53195029047473,8.47511840870521
"Sssca1",6.95489998694712,7.44489888063066,6.91103774559681,6.88420448844435,7.02781357578687,6.5720990617019,7.32698146520084,7.48790144242516,7.21865896265257,7.03173261732516,6.79382724593995,7.23505741678991,7.29973849282981,7.5879004272369,7.59643350775195
"Ltbp3",7.08664798529639,7.23703245509663,7.19098089015483,7.93607204768142,8.08526968095572,7.95835352708611,7.0731957168994,6.91251315852288,6.7124024449313,7.59393887417121,7.87320099097051,7.50497056506055,7.40246321925514,7.42820403998485,7.38171065652473
"Scyl1",8.5393691192507,8.44013382905798,8.19013239235343,8.37049799436683,8.47469236784946,8.48348563721393,8.41576247077649,8.3521894602889,8.18603654323351,8.77639057123088,8.4335781431846,8.62876575783807,8.00332877028981,8.45574661097807,8.03204946344261
"Frmd8",7.55508058750155,7.48839978521812,7.56312193620207,6.81385448104361,6.65788451150003,6.55660316260093,7.64527828532242,7.4327543980085,7.69087375258607,7.91737839063134,7.59199947425468,7.62275811785826,6.27985914439396,6.27693876722825,6.05707449169125
"Slc25a45",1.09799975827159,1.04178886939171,2.62855100937659,2.7490925316815,2.35705392327265,1.14266786753939,4.7661035001149,3.6975154524051,2.7550145638315,3.53385218163089,3.35756850530768,3.80327876623651,5.16545908769128,5.54246968718059,5.56044667612019
"Dpf2",8.59943689632109,8.64745163825075,8.28576423357328,8.34178170650279,8.24927405938656,8.56764225139381,7.92635461308223,8.10373539909742,7.94577463264381,7.96401981588106,7.76067928149326,8.02619993997464,8.33623617328044,8.46531616747794,8.31828030490697
"Cdc42ep2",6.38561161212559,6.30493594032337,6.26399519692768,7.82543389640566,7.95776486472035,7.51279523915123,6.85492895624534,6.71735244975342,6.73693158571046,7.2784924748301,7.35352944607011,7.43822848318487,7.69070491725968,7.73379820025573,7.91257318434307
"Pola2",7.02368366250846,6.8498156538158,7.1956072006496,6.10647925310306,6.46002936759931,5.90408152777221,6.09553758161708,6.12613509386691,5.89789813236124,6.59270984483473,6.38600196878788,6.70551438283445,7.44329826506565,7.32750374510907,8.00966030117255
"Capn1",6.00166890171203,5.60073980029655,6.35882543821565,6.12387552489519,6.06272134585831,6.48304841558059,5.00377118534288,5.67692203921306,5.34919837314038,5.89167012806158,5.76341248546986,5.7224606945506,6.39114273485561,5.87254649143492,5.75004867686956
"Syvn1",7.51298496540804,7.12870303344062,7.35390341905217,7.16138734403804,6.84124739473508,7.10243692635928,7.90242321852902,6.59665191546253,6.74922887828478,7.44003031866749,7.27138840099404,7.42573614569234,7.27157303940783,7.5006109363716,6.97757957797794
"LOC100360647",10.3599894231786,10.3333346627642,9.86278746431831,10.8429623814353,10.6128110925117,10.7699609713531,10.0765308322964,10.0205154917934,9.80350727750618,10.61622272379,10.5649102208478,10.6575702232691,9.82674862114995,9.49893627907025,9.66099049397841
"Znhit2",6.06817369128862,6.64826231374379,5.46140901315128,6.64993133814151,6.24959914021321,6.43703045575638,6.90361391929474,6.03170601367915,6.34484095188923,6.46207579279249,6.42798115771754,6.33024702775191,5.86987112663041,6.28458637289546,5.56421630017814
"Tm7sf2",7.06124227625625,7.35347596435796,7.3270039501097,7.912107662814,8.17483172691187,7.75731331388385,7.75128649294339,7.411744951529,7.61539639035439,7.76165082598181,8.07105768518877,8.21204816715644,6.50075857364241,7.24883123786835,6.13874228065806
"Zfpl1",6.00292759729568,6.65610718022062,6.35320693669466,6.25100306724219,6.61365782491842,6.76169460162018,6.50254653068344,6.5994674851044,6.50714754317635,6.33118881133251,6.59966392554238,6.57325610283586,5.91765794652757,5.83362287098015,5.7072228282548
"Sac3d1",4.61643248954229,5.7729933948981,4.41233476802459,4.8548476286117,4.93030726140726,4.5530647495711,4.79287337308219,4.94433537870245,5.38124873516629,4.9296579098318,4.99042011613779,5.03899698531828,4.76804524791871,5.04513134605842,4.43547848563769
"Snx15",6.87869410211951,6.97094024238395,6.57857739401368,6.05323781906771,6.53872440155774,6.32776342952295,6.60220317784626,6.56528131792831,6.50973272929348,6.4046121933212,5.82095217905782,6.16664548022062,6.35724092225394,5.65753017720262,6.29766788621657
"Arl2",6.57375985860111,6.91606810384417,6.57088763585338,6.33206745690241,6.3965840558163,6.37126433346311,6.39966696999971,6.56605915595385,6.42086475883992,6.5993234574187,6.59168205750334,6.73064115296154,6.65828402581413,6.63164520160517,6.90231089473947
"Ppp2r5b",7.11255321863434,7.30195670391739,7.74156937701783,7.34350915314403,7.31413937527128,7.56393911737036,7.3454268304886,6.63969088539686,6.5447459874987,7.22366964463944,7.10573724425872,6.72580878223647,8.45589080259908,8.42516528403625,8.40436402185374
"Atg2a",6.17656010916065,5.31626312897501,6.69588275633393,6.9013817537872,6.77882521901982,6.8176549881051,6.94467653852382,6.55747605238615,6.70029142358535,6.42089867977568,6.26622499344169,6.22667100521278,7.18865611320181,7.26448549029128,7.46646562175591
"Ehd1",8.36618396994829,8.17180317934645,8.39196074240492,8.57126105434268,8.41691246613971,8.48623054420788,8.26868987121846,8.44334335981954,8.43971492549734,8.24536409737569,8.40007122989012,8.24734431570743,10.6838438660625,10.8409011517362,11.0088678713245
"Cdc42bpg",1.78410563347467,3.41633540917188,1.27277438733525,4.55776079065126,2.13809207882933,3.77997314017867,6.57693100413323,5.99507800543402,5.34400848532464,6.34264896192394,6.72011126015799,6.53810197350358,5.90188653964808,5.74910921315452,5.70588288773665
"Men1",7.31106950701966,6.6777478314783,7.10606622218471,7.20164716123582,7.17409089327761,7.67155788138369,7.50208794151689,6.97013436664875,6.99128614270814,7.35652519868168,7.37044360605842,7.48383745318697,6.64149140112981,6.61380115045744,6.50153575176692
"Sf1",8.77776559467202,8.90222002063075,8.91392567398743,7.38273964486916,7.4826674721127,7.59314028336543,7.4589408317396,7.7921119962495,7.4454390529263,7.76401038164836,7.73340623053066,7.56898302351769,7.74309743937485,7.89362509170578,7.57959888141589
"Pygm",3.57790683159237,3.82928670872732,4.058610609584,9.44822661241105,9.74576905420424,9.57816527087394,6.79836598069351,8.07365345016157,8.23982742742549,6.48622643310199,6.76747870481492,6.60866867232895,11.9134489045391,11.9439948123419,11.7037371176953
"Rasgrp2",5.51966782800084,5.89007024623083,5.47894091087307,6.12881870000323,5.96640176998155,5.31067124847164,3.37157017399924,3.80610863979792,4.3432187028317,5.17068568590671,5.30916995536036,5.17308063620717,5.86775721187959,4.88834823561331,6.04832531468661
"Rps6ka4",8.26630612072564,8.44115410451218,8.50074229282047,7.31945768144622,7.25700327171148,7.90719201382079,7.23220692911874,7.26539844511138,7.26051041701996,7.31891603937584,7.18361292669551,7.37508637247463,6.38400244327428,6.79238198908901,7.04020848549041
"Ccdc88b",4.70286572521698,3.71696269274127,4.8003842551048,1.4690692777053,2.69321785155904,1.04911127718819,2.14884165322122,2.77377406059822,2.4584758990145,1.71412648228888,1.4053070055641,2.28640659377024,2.77136385831404,2.53013766964299,3.71385760055416
"Prdx5",10.6746827028537,10.688133503821,10.3392535326874,10.8970538421846,10.6797396670348,10.7292997762518,10.1731331023678,10.1091653387678,10.2464594225787,10.2042286512352,10.1619088335188,10.2983379357069,11.1668597712644,11.235372131997,11.4077500425867
"Trmt112",10.3198261231564,10.3694547895776,10.1557195345015,10.772900512393,10.576430955407,10.546725055925,10.4378971461577,10.7165121141416,10.6885935053818,10.1906803422078,10.174095426361,10.2841048056534,9.82502548676177,9.71144820475374,9.80445693225427
"Esrra",6.40085157726832,6.81984810633432,6.30363706669275,7.27418690887954,7.02439690846541,7.31722670946996,7.35087475669101,7.19665268301227,7.01786022832193,6.91163414987223,6.62292769182763,6.66600603201376,9.14695907037553,9.30723373578796,9.20622775947512
"Gpr137",7.2104837569688,7.24485688425287,7.02346356566051,7.66476109211236,7.39331688772409,7.30604437921802,5.39274107208347,6.11260516093755,6.1175691421297,5.63706185857608,6.68696825087046,6.05503533801217,7.99843029893585,7.93911981775095,6.20356842901431
"Bad",7.14099611490225,7.75570005163746,7.25906021926957,7.96415180514375,7.77607066787113,8.03854653894209,7.45018890206155,7.03329351845242,7.12679578523552,6.85809049223444,7.24926045926336,6.94056535045276,6.787962953646,6.43326569466733,6.86496114081162
"Plcb3",6.15730574892614,6.2537597566627,5.35763564109332,5.39092271290565,4.88488965399585,5.69741084870664,4.93211350673217,4.29759239704676,4.67081460572406,4.02381588473189,5.29555485005368,5.04158487154689,5.37351979188619,4.71784642699675,4.72203844886646
"Ppp1r14b",11.8411190202894,12.0489386488611,11.7268199976427,11.6184187063757,11.6017617976544,11.6065479906208,10.8594572300463,10.3759614085812,10.2776018363715,10.9635112939658,10.6750889643941,10.8304216639396,8.64177546021602,8.60619148549959,8.84820420407128
"Fkbp2",9.47926373671811,9.21537132158079,9.1852323767989,9.14109175948528,8.95589249813715,9.21711414533108,8.60338367896343,8.86495302262675,8.91406622180877,9.74811745267107,9.27469290909961,9.54735934731462,8.89693776872831,8.52172023269056,9.04997546875307
"Vegfb",4.99325129865896,4.23822967294099,4.4815408906587,5.07825215351627,5.62034441093125,5.43695600793945,4.80612163395316,4.89374867249872,5.23125171447113,5.35315864504739,4.91027872463899,5.26194225113128,7.54347817272328,7.87664996479677,8.63826901674971
"Dnajc4",4.72575596407756,5.2586396543649,4.50549663740073,6.67829398802365,6.03274770001336,5.68139709228009,4.55457237104295,5.32227792440618,5.30196465850891,5.01064270542402,5.76986747227281,4.92129882219942,7.32481564700532,7.10043743783278,7.45021777435078
"Nudt22",6.22394252849987,6.32361860004056,6.63414155167025,6.7974579648118,7.33107256603126,6.58515819661138,6.77310276882527,6.47624534498157,6.53659625989253,6.19254845502925,6.49219546660014,6.81299083907677,6.25240897435157,6.50822304486863,7.12667519423307
"Trpt1",4.89073851426307,4.57295776158431,5.01041387568293,4.73997146201881,4.13515472336968,4.42686487153247,2.8929486601544,4.25909955751265,4.18865897718359,4.2448285663051,4.49106145937222,1.77963562414634,5.3032804304967,5.64646026814273,6.23613189451487
"Fermt3",1.04090954312521,0.984269673406859,1.88378055061601,1.10647201497849,1.08332077006721,1.50263169638516,4.56675781206417,4.96858990732915,4.35233454650489,5.16983444310435,5.26870448276985,5.4810528048854,3.5167863004029,2.94940226030521,4.05455254924004
"Stip1",10.1304685341599,10.0399719350727,10.2535792955091,9.53266103332406,9.64351439442665,9.32632808248603,9.17483564234462,9.44969702023404,9.25143099269841,8.83858255522574,8.51505600716642,8.56490102812746,9.36284026582415,9.30124009993228,8.99121644522101
"Macrod1",6.80949451501062,6.5457575881131,6.78405971068855,8.38461275703096,8.59454091093377,8.20845821670162,4.626622347409,6.05594138724604,5.9340858686301,5.22094527441406,4.95887336389966,4.87200331381754,11.5221855788563,11.614245556116,11.383074142763
"Otub1",7.96362568002804,7.96870354657598,8.34450702933385,8.06400883522108,7.76868641558663,8.31783026383889,8.02611855316133,7.84365779633959,7.68893567723306,7.26780920206951,7.87671865134429,7.61950195067423,6.93612818430236,7.25971379505491,7.61245062034611
"Cox8a",11.9738892995845,12.0404255278729,11.8567469314018,13.2249887357811,12.730145245916,13.0393637723109,11.318331443927,12.034981935311,12.0596823451836,12.1852445174171,12.0602812820632,12.2451179569579,12.1507863593108,12.1098002696026,12.1338754430047
"Naa40",6.53913810158349,6.41929456298696,6.34687382873042,6.15694424536081,5.94020311278652,6.13571087133624,5.76722665235606,5.44952604674798,5.16090011645005,6.35354685789339,5.85345006209672,6.33100084408192,7.37782365360142,7.2457583693275,6.76154123333564
"AC126148.2",4.38385815948074,4.5098823955664,5.0920111138817,4.0338521624542,4.63086247997343,4.0679444291098,4.57603361550632,3.23326509670562,3.87824387478785,4.06057418953617,4.27916851393343,4.20762455546861,4.79868232063883,4.72619146588595,4.91227406167881
"Mark2",8.40203720951042,8.29392140152426,8.50893468741358,7.1609187873234,7.35713813590575,7.31374577334022,7.91152076497239,7.52485435872379,7.43495269512188,6.92480123930593,7.10701185750903,7.1628810976149,8.38604576538569,8.46127901734954,8.13104902699901
"RGD1560108",7.2266743536722,7.74302833469128,8.25545348379682,7.20170926192981,7.33377075043518,7.71279646134629,7.16277967359392,7.2034111749324,7.29284515399218,6.92211031793766,7.25180533868881,7.04114225112975,7.03555206951654,7.10556811052355,7.08687013031052
"Rtn3",11.1309732598576,11.0639611160545,11.1155511397216,10.8698555211026,10.8163697365671,10.9205804293817,10.7913935929405,10.4938571085067,10.5584256207259,10.9098495514233,10.937540403658,10.86474033439,10.4724681279236,10.3463313435831,10.3419276960304
"Atl3",6.3615180129048,5.76909304410729,6.76482642260252,4.70405535918833,4.75116575496826,4.71265762215984,4.26060350627297,4.12165869295475,4.39072051966918,3.81900742286187,4.792210929649,4.50725641702502,4.47950965589307,3.73013980977314,4.19521019991999
"Pla2g16",9.34027870122745,9.54250176597797,9.02926429460818,12.1544305563875,12.0444227347691,11.9468046772366,6.7422922908873,5.85070321207189,6.28251850563153,6.55142526197468,6.93032919279268,6.31345226222496,11.1131134714848,11.0017245092615,10.9927009198807
"Slc3a2",9.5700851282464,9.49684420881591,9.01879524018854,9.83848914856185,9.71275846199607,9.77460073060879,9.60629188943449,9.56199799820867,9.61314656871012,10.4829847802985,10.1220127244728,10.4110008345319,7.74278045032785,7.53524993240798,8.11305899290618
"SNORD27",3.20563850311721,3.22763889598704,4.0007639158722,5.32905397680316,5.49075260197728,5.11117514139315,5.95034096732012,5.15672104323593,4.92070367764741,3.68127990434762,2.80434499484814,3.43481045170161,2.93207587065209,1.85661317729102,1.80963579080133
"SNORD22",6.45725543361813,6.88445691048714,5.57513477979741,7.18932366811005,7.55141128407777,7.51741586915077,6.28635698614394,6.21034941264964,6.0639040324894,5.64540417114695,6.23418380844316,6.13373521898222,5.99438714779872,5.83277773769649,5.94357434781692
"Wdr74",6.61617518112821,7.31671867401634,6.48925138936475,6.40432443987338,6.47716862817908,6.55062265373211,6.73300015862834,6.96207491739769,7.13053959479215,6.27988947131557,6.57314816938822,6.63906826200641,5.22162292440386,5.66269514674126,6.12329658682263
"Stx5",7.46857630420866,7.40482504052595,7.59118684982128,7.67073375520674,7.79568722553193,7.82351904877919,7.71491435669294,7.22439040917134,7.65871471570517,7.42097882009736,7.72820700571484,7.12901279880479,6.29250119944381,6.94052491333009,7.4087071837707
"Nxf1",9.51719366599591,9.43067635426066,9.73349643493254,10.0864660099407,10.1735875194702,10.2188931594737,9.83662421142681,9.33421982422949,9.1879775828463,8.85956826819167,9.34937767086468,8.99003273719963,9.10115089499077,9.25899313557993,9.11796764253561
"Tmem223",8.01112839402555,7.7034155140907,7.27069442151335,7.48895173573994,7.97232130433445,8.1372098500615,7.50983906536024,7.82724912874132,7.77092657077545,7.98367401445794,7.95648036038063,7.61937372536043,7.78494634932792,7.99938811144058,7.43589869320713
"Tmem179b",7.1978586692824,7.53618673445178,6.6171673893773,7.81146793144522,7.64355156750954,7.37427771147708,7.24695573081819,7.57159996360257,7.42330162254295,7.49590397005514,7.37671045394991,7.70606831383107,7.34220578458628,7.17934556198967,7.49947602654225
"Taf6l",5.94965326482523,6.25609675233052,6.37334789191943,5.89388896765232,5.76341468155078,6.44592722836332,6.385335022037,6.18813101603933,6.28602204321581,5.96900748745506,5.65556028687506,5.70376190222589,4.72295284176289,5.7943294569283,5.0284737855383
"Polr2g",8.34859667645415,8.92474858434834,8.39230676714525,8.34614534037943,8.51261649381403,8.33351289419182,8.1881744662025,8.01232347904876,8.13363420303711,7.7612823471022,7.79793720369049,8.10826110173607,6.34080518781388,7.38977242721796,6.94817153268402
"Ttc9c",7.11186751158172,6.78950451936006,6.96144924925667,6.6081815934312,6.93937118550826,6.47395295726967,6.62427186874193,6.27314995649972,6.40669200437503,6.64414248504838,6.15356321945535,5.96622832732421,5.07621989851129,5.21019165299506,6.14663278002066
"Hnrnpul2",7.56641737659187,7.68691077222145,7.7456587757264,6.55541808039981,7.18418481472461,7.30681934271356,7.32574146823428,6.73875163335672,6.93716958872696,7.01197754275861,7.02277395925596,6.96352023217321,7.21913256094908,6.78000482695322,6.93667355751661
"Gng3",0.955115924521768,0.902464037714073,0.842422606643696,1.01608589195643,0.99455383428947,1.42261648510627,2.93255991028095,3.85257161995759,4.63298594810895,5.37386422442744,4.65222086860719,4.69336636179981,4.7579556879544,3.567243839474,3.00863809698642
"Bscl2",6.24551420887156,6.96229720076433,6.29138951179552,5.86228587391462,6.19872159445719,5.82369656471701,5.61952895091802,6.35018929501005,5.56409986410023,6.24648581154931,5.8782850520078,6.2288279353604,4.90298091250885,6.2642413706709,5.98799075560136
"Lrrn4cl",2.75062466520277,2.50113760062296,3.27500069542399,5.95539639593727,6.33108716419537,6.08641808662005,3.90387824821096,3.17004780590565,2.12931065277552,3.15676213870209,3.92443210426253,2.32557055592824,2.86414231811944,4.05972013826242,3.73798517231127
"Ubxn1",9.04012791857155,9.17322728273945,9.03086713327323,9.96619593053858,10.082423103806,9.93677210478379,8.93304364853457,9.24792480707793,9.26110324375292,9.12587389168912,9.16379017023204,9.17424491043145,9.39682083934835,9.51534518750805,9.31412859127031
"Uqcc3",8.73041101697342,8.56140867133439,8.39991256065779,9.41480711046583,9.50132063847059,9.71101929609732,8.43443994408031,8.48439835822565,8.04901054131356,8.14262739949685,8.32754254721491,8.77535938200098,8.72674966400462,8.80420096088436,9.07237164333043
"Lbhd1",6.24917618826097,6.73417484757623,6.03539227783071,7.01717586394094,7.36587573280551,7.17570991173385,6.90839077758412,6.50668984188925,6.74838786911724,6.15425851873893,6.1300193008092,6.15792012416481,4.55138059619998,5.82431718274221,4.36229493769188
"Ints5",7.89080281237432,7.8729764139965,8.16277409130468,7.20226626064732,7.52988916985181,7.56940764386602,7.79175838401563,7.61603479738401,7.60627144406432,7.14523757685057,7.58512865461991,7.23595579023599,7.5980419774237,7.16878702601369,7.4146789669014
"Ganab",9.07681498566921,8.78855595483587,8.73280680398003,8.0758493939756,8.11668635772685,8.31845153180487,8.1001905303504,7.79403619099284,7.87968150077515,8.53010195700759,8.24229888835606,8.42711285792968,7.45612668695907,7.22097018613841,7.29058422151424
"B3gat3",7.87290173698293,8.07074200080094,7.79596144281952,8.52685760185957,8.37374896594591,8.8226904402496,7.18964872531383,7.20565356252246,6.81389723983198,7.42082795963297,7.39863441784113,7.36049660526662,7.08440175767947,7.15281554494284,7.09857051702793
