"","AbsCon1.H9C2_S3.bam","AbsCon2.H9C2_S25.bam","AbsCon3.H9C2_S21.bam","H9C2diff10ns1_S11.bam","H9C2diff10ns2_S20.bam","H9C2diff10ns3_S24.bam","NRCMD1.0_S30.bam","NRCMD1.1_S19.bam","NRCMD1.2_S23.bam","NRCMD3.1_S10.bam","NRCMD3.2_S22.bam","NRCMD3.3_S18.bam","ratheart1_S14.bam","ratheart2_S6.bam","ratheart3_S4.bam"
"Gtf2f2",7.716421904347,8.00873954015526,7.87626157780972,8.19419854507047,8.26286926398726,8.22367376738068,8.38343117581653,8.30952053275658,8.30878935282422,8.18207893005398,8.13087155763013,8.248224139263,8.14104484568446,8.16498653884714,8.18259283048169
"Gpalpp1",8.43252809320079,8.65671114060443,8.31754545193411,8.44375338762718,8.49454623720227,8.56619115253517,8.64255678634527,8.81237218044844,8.6955472194199,8.64337270256114,8.69672302589241,8.52878634076833,8.08875653538479,8.40012964854331,8.57868502414044
"Nufip1",8.53086188098336,8.64663403868795,8.61057960409706,8.65056373283578,8.82386026930295,8.61141234919678,9.12708314444774,9.04633596865579,8.91072718224536,8.84120961931337,8.81849132570267,8.77643529788804,8.65116494375701,8.70040861304174,8.45258577016672
"Tsc22d1",10.169870898277,10.0029914105665,10.1107995102399,10.4588597591477,10.3423173763345,10.4686344157577,10.4957752865458,10.5486489067335,10.8179952589502,10.7727007391135,10.8578699010414,10.9317230909422,10.6099102612516,10.6188985609167,10.3420710716267
"Serp2",7.9078323371977,7.92930283488768,7.86859904747251,7.71345182820772,7.71857772274255,7.86436062168119,7.88308275068626,7.94579215946178,7.78188054066023,8.12705123523434,7.8525451730231,7.99947496953563,7.22585427624224,7.22585427624224,7.52963379433974
"Ccdc122",7.63688129278644,7.9215924832812,7.66532643603058,7.64077608517391,7.84328243552574,7.88368271937988,7.63229126168566,7.69443744744541,7.68077579746239,7.76292814669565,7.93137737244233,7.77612275843047,8.1901559940344,7.92180595160148,7.88344287001221
"Enox1",7.49545314000108,7.22585427624224,7.45193998324661,7.50825954846425,7.22585427624224,7.76840047308625,7.63229126168566,7.57579427230354,7.68077579746239,8.10133500431714,7.93956173719298,7.95617797622689,7.44809357998935,7.60961708866434,7.68048239323133
"Dnajc15",8.68251236357709,8.99044076538589,8.77317239674849,9.07357896233739,8.87891288573417,8.89110916737411,8.79638196092261,9.07744546950609,9.10223442532545,8.92725642246665,8.93431052966593,9.1600559871589,10.8531154522313,11.0287881656474,10.8864310946139
"Akap11",9.30326542737536,9.34166793102635,9.54306854728815,9.69103297767301,9.77485120771319,9.7691013903416,9.07619849537314,9.07231472364669,9.17345009094522,8.98862172163547,9.17020472910059,9.13775782671019,9.84999136015952,9.7315700882207,9.71825724235917
"Dgkh",7.79489646316966,7.59174139151299,7.71928175954475,7.3890744125001,7.69216000625582,7.22585427624224,7.75676591109681,7.49718157408013,7.66805934450322,7.41669775841588,7.4455471898803,7.46382026410614,7.83064539657629,7.93865508605235,7.68048239323133
"Rgcc",8.72757644669202,9.0053789019032,8.87325579939395,9.84467406231627,9.65133343642538,9.78957227201795,8.58358126824587,8.38888142499275,8.23772809849808,8.3533948190393,8.46061464925154,8.46989126306807,9.27844620788667,9.05153973957676,9.17234621743763
"Naa16",8.78713397966883,8.89126969323041,8.92510045888955,9.04543281894596,9.08479493705796,8.97012985419601,8.48009875629096,8.60999949953007,8.76976681861809,8.36792062022332,8.60242145699108,8.57359868179172,8.55831060799803,8.58879705824891,8.54090656437007
"Mtrf1",8.17580711878246,8.0485644651591,7.95490722999259,8.24989696716931,8.3289776774657,8.25316409926069,8.16549228735386,8.29910717299135,8.12485547668038,8.26649348021222,8.00169053501401,8.34965674947341,8.77053373766887,8.58879705824891,8.42709167624943
"Wbp4",9.15315244094065,9.06336845143146,9.01804058041251,9.3363098165247,9.18227749907767,9.25744384713962,9.03085260960264,9.45917859459646,9.40189142869383,9.26091766882455,9.24500559959066,9.23305102363213,9.63032301735948,9.52711282810513,9.56230692941927
"Elf1",8.54703862895584,8.56608138509583,8.66343825229557,8.30791592997116,8.35518096307024,8.63922642447911,8.60978231518487,8.62898159025508,8.61240793719182,8.6060463867861,8.36963582280577,8.60244921008965,8.45642154282243,8.64974263832815,8.38307055320162
"Sugt1",10.2759370948389,10.3142055989614,10.3520949075806,10.6483966023299,10.6889588086836,10.6038704558045,10.6616625854721,10.8275780086521,10.6844377325175,10.6250939557516,10.7709041936112,10.6810168355002,10.4761085524562,10.3379036053801,10.2145033266887
"LOC100361180",8.73772289760606,8.68313906497236,8.5208490440107,9.14915026372854,8.85977711377795,8.81985668529866,8.98642659016592,8.66233344174572,8.88272891497329,9.20505233247335,9.1370824212341,9.34486674571844,8.68042634802618,8.24672328781909,8.87607857447983
"Calm2",10.3580893036611,10.2584247685197,10.2548668286521,10.0429656833502,10.038899718101,9.96395914923409,10.1134385408487,10.0507154363771,9.76020154037187,10.1762403243367,10.2060351366964,10.2719642663626,10.1967821526449,10.2229764813792,10.3250850140133
"Diaph3",9.73081395712538,10.0851000872284,10.2335091011486,8.4339561347648,8.72341967525857,8.57455775945267,8.48843874330729,8.5221995924346,8.38828133148688,8.85650149934671,8.83707147974712,8.86421275952961,7.76757743411082,7.66855410599775,7.72800809376782
"Tdrd3",7.89042621609564,8.13981369638795,8.05512158407632,8.10658449609375,8.30201347319721,8.14844337191079,8.24422482215692,8.06601821325825,8.00037490648676,7.97339466231786,8.19698887405842,8.17906760111274,8.59016686316762,8.40952027365265,8.3740204130324
"Pcdh20",7.53700996269466,7.22585427624224,7.32704562609758,7.22585427624224,7.22585427624224,7.22585427624224,7.8377661983407,7.59278505140183,7.61290512463415,8.10133500431714,8.03080298991272,7.99244373332037,8.00293802013234,7.5763513488414,7.59756538387019
"LOC498555",8.57475965208371,8.66669624384941,8.47107741064176,8.82076715829293,8.58877225823987,8.81651207610877,8.79950400888255,8.6023118127729,8.53009639388579,8.73147526373124,8.75099193419406,8.77643529788804,8.36279009976493,8.33168463252792,8.60072035352079
"Dach1",8.36270703401383,8.16247119295294,8.41486671904124,8.16160152185689,8.18520754793014,8.21159122121358,7.91706503805671,7.83887656373019,7.93296261537404,7.22585427624224,7.49479252649915,7.59392858019807,8.56636522668553,8.57300269010029,8.47744423937515
"Bora",7.86336270506878,8.25247048945336,8.18419138382427,7.78800397390688,7.50365921408228,7.66489021222838,7.82826785979022,7.57579427230354,7.61290512463415,7.41669775841588,7.69033508903225,7.67604622834478,7.64060741286269,7.38290953790347,7.22585427624224
"Dis3",8.65746538693006,8.94968002774296,8.74813516091639,8.4725798085916,8.34478742138538,8.4647938435939,8.63535889248262,8.64393090490067,8.76663932143933,8.69006002971636,8.68273311365474,8.84431727296247,8.28061626089819,8.36162450220615,8.21570895421102
"Pibf1",8.01829396152379,8.09855901997133,8.17419002617504,8.24388188417269,8.05672045792976,8.2176537049275,8.14156840890083,8.29385556821088,8.33762082293721,8.19963837238921,8.21979333203156,8.15659786478457,8.16596530737177,8.11440313115235,8.09973225499426
"Klf5",9.01493451656225,8.899405720711,9.00906111109088,9.62179179966352,9.84839013173052,9.88318927145612,8.58358126824587,8.38888142499275,8.57950597653598,8.88056064923283,8.55594667573052,8.66129921232544,7.95585499248154,7.92180595160148,7.91657133792845
"Tbc1d4",7.47202275579302,7.57624230111737,7.78585705207417,7.87362795521372,7.91034900637526,8.00476487088107,8.48009875629096,8.51802804445195,8.56830835990372,8.04014185513201,8.19698887405842,8.21699643949086,9.59285172248447,9.67440219836598,9.45917846108857
"Commd6",8.82829644026987,8.94708608794654,8.47107741064176,9.26661145130106,8.89462516347807,9.17297568176678,8.60236164616331,8.68043210444827,8.7821917216198,8.87159611765993,8.85535956382862,8.76113176354116,8.55019370466863,8.58092928594646,8.78742664476931
"Lmo7",10.4567271453054,10.443406059863,10.4568649382064,11.0864845996041,11.1712277981475,11.1458020440643,9.45222932178465,9.6030738741708,9.51470071408369,9.9173686552635,10.0375946048273,9.85331048831801,11.737341838256,11.8798112838886,11.5091091408526
"AABR07019086.1",8.88890758993906,8.65671114060443,8.98402025677612,8.84457579521814,8.66008578817431,8.6073796459646,8.96494389786277,8.75338275073004,9.06382138222671,9.09532747013974,8.92863908372128,8.86421275952961,9.13945294044347,9.36141718498685,9.0748924334144
"Ednrb",7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,8.93754024537883,8.6947002408758,8.79448308861343,8.01124419947928,8.05879928501835,7.99244373332037,8.62109722655656,8.76233586771672,8.64347737625045
"Rnf219",8.2661279249274,8.4827968392152,8.2827132249156,8.2193984149228,8.12017561958532,8.04332546229122,8.35054031054466,8.50963390162574,8.43212833422942,8.3533948190393,8.40705128078904,8.34046467477919,8.04708739752711,8.08785335705162,8.07437756923247
"Rbm26",10.3014969886483,10.4246803535101,10.6469532155529,10.0903320329503,10.1073234989897,10.1309969645815,10.4757904258558,10.3352509721795,10.5139003841922,10.2069475217254,10.3774994912678,10.2748615038972,10.6378203134135,10.3439095369587,10.4222820681464
"Ndfip2",8.13303048650487,8.32022824605628,8.20868687099264,8.25587125278563,8.13360484752113,8.10807851336775,8.53313008343691,8.44885193693533,8.49847974619509,8.5984231905416,8.57943888850677,8.52496352333609,7.88741993520639,8.07422953507796,8.24759531467919
"Spry2",7.66505032085654,7.52486566421981,7.67665233868624,7.93066392552149,7.92825741126041,7.972339747526,8.1887425675431,7.92918151695891,7.90888684000341,8.06109364108149,7.97133020201291,8.04685321774033,7.76757743411082,7.6951805204225,7.6271645189378
"Fbxl3",8.46348289976532,8.62962872784101,8.51038589403496,8.95381842565222,9.1164080287381,9.32565320632622,9.27478886531484,9.04370767526672,9.05648412144239,9.28044597475436,9.16082994794782,9.23513565594669,9.73063507936747,9.44108773332449,9.71235371761309
"Mycbp2",8.82205847466496,8.94448652720862,9.09392797661001,8.71273436785668,8.53843589633605,8.66634596517257,8.68822216554087,8.64763631862025,8.8741983633164,8.75162311991903,8.9677869265479,8.62707029320447,8.98306381040469,9.12287881655708,8.98996156729359
"Gpc6",8.06079589866576,8.11056689034712,7.86083794358622,7.6246031481747,7.50365921408228,7.6930057858334,7.5521118898829,7.74339302869285,7.48922696649885,7.83523738450904,7.79351585384625,7.81495550915082,7.4979066599579,7.44785455656587,7.70485650628143
"Gpr180",8.27147438413838,8.37017255060922,8.13292586289253,8.19419854507047,8.01124095147819,8.34148905339635,8.29131942390942,8.51383953843838,8.49847974619509,8.56737253894115,8.51145638141947,8.43283163279311,8.30185760193719,8.44620728684088,8.22646838796969
"Abcc4",8.07444136961923,8.16803909413886,8.15895851572029,8.27937448258787,8.21591037208099,8.19314110971131,8.32632395959655,8.5221995924346,8.52619695850628,8.15196605378369,8.07241391320285,8.14512852336802,8.33282235917178,8.31117678391413,8.59342579434194
"Dzip1",8.69307501437259,8.56608138509583,8.79767165724903,8.71650669632572,8.60099083428114,8.68531451533352,8.42854939568014,8.7122813085572,8.64083106098258,9.0496184323454,9.20247867472942,9.17761411619607,7.83064539657629,7.84951808235553,8.04815046178732
"Dnajc3",9.75057340372133,9.59577945468525,9.60966649361114,9.65774454611706,9.55667185815946,9.57493839254765,9.90601683970588,9.92746482812976,10.0595225865997,9.97367500524195,9.97402837943941,10.0124057976241,9.4622925886632,9.38583239905848,9.31574916457228
"Uggt2",8.57866092692161,8.64663403868795,8.51038589403496,8.19419854507047,8.08556855460039,7.98874036153578,8.32632395959655,8.32999992061383,8.29402741613588,8.47258410481926,8.59481555542009,8.50952902990414,7.69568240780188,7.49761434828644,7.48905617259296
"Mbnl2",11.1108424812687,11.2064113275209,11.2919187824414,10.9090459493996,10.9152543128209,10.8908717842664,11.7398634854235,11.486689890302,11.4866287999446,11.169567093911,11.1896291043871,11.1448614511732,12.0760973141988,12.0973949523354,12.1036471064785
"Rap2a",8.65384010606453,8.28698445513255,8.6785098098192,8.0701447567585,8.1065156220439,8.05819983122467,8.15957649162317,8.58284699045429,8.49847974619509,8.36792062022332,8.45188616074923,8.25332201215841,8.07511923683156,8.35175012088064,7.97815441890269
"Ipo5",9.01227222189092,9.38818818532473,8.98631817132361,9.11463268386356,9.24722801938494,9.16797454004244,9.62969010305948,9.68572765126694,9.72104031875764,9.51613428143405,9.51254471850758,9.25579683117529,9.19689080494889,9.14739757468745,9.04558405412236
"Farp1",8.79676442260348,9.16527431504457,9.03580388126319,8.64655880356336,8.55124796852932,8.45548066563761,8.66034612657262,8.48834249620423,8.67534638206634,8.61361573614577,8.60242145699108,8.60954154883813,7.93940876704181,8.08785335705162,8.08715904287839
"Dock9",7.84461899021054,7.88978704107294,7.67665233868624,7.98310999412263,7.74360021242939,7.86436062168119,8.40625194741262,8.0232638091309,7.9561849294272,7.71659998688178,7.6210572706852,7.57833777259975,8.84781506847071,8.76901161256974,8.72428030960838
"Ubac2",8.52267796231806,8.25247048945336,8.56167647335679,8.35181561090365,8.4344990361847,8.47860365944208,8.66386952085005,8.70878722469796,8.68549292954011,8.8100091344027,8.71053886652153,8.72989067485114,9.13945294044347,9.06198634197212,9.29158191043325
"Tm9sf2",10.3802946377259,10.2073494427369,10.1823678207883,10.0172986450953,9.91959463420018,10.0126361065995,10.0882818138315,10.1650273620467,10.0980763223105,10.3560074220207,10.413331719442,10.5476099482556,10.3119862812174,10.1965963994539,10.4151761533773
"Clybl",7.6512057725207,7.82981683514001,7.47346822652206,8.02396735557002,8.22788935795101,7.95553751499115,7.87428897017409,8.08651604574289,8.23242758386645,8.18797284697922,8.19698887405842,8.33118138006154,10.2892748084422,10.4045132133463,10.3021124200653
"Pcca",7.22585427624224,7.54293313625101,7.78585705207417,7.34129910045046,7.47951943247308,7.38670352604253,7.66015029673779,7.47360174282426,7.51026371685983,7.41669775841588,7.63587796396766,7.50729225595534,8.1901559940344,8.04622551119012,7.94807345162714
"Ggact",8.15163793726846,7.87325581670627,8.00050047408161,8.2735564069709,7.99542269216387,8.25316409926069,7.87428897017409,8.12595497682448,7.93296261537404,7.59058613293703,7.72719415030725,7.62324163252174,8.12829187746348,7.95508465106035,8.25797096629694
"Itgbl1",7.33605097791659,7.40916517928954,7.45193998324661,7.85338167154212,7.75565053219226,7.74453741281812,7.44361634699234,7.73161574654002,7.62742398258329,8.20541145868977,8.49058087967337,8.35421929394221,8.61344785243507,8.66445832284815,8.59342579434194
"Polr3a",7.95739365850968,7.92930283488768,8.07816209847203,7.89322094691645,8.09261382426038,8.02043617115469,8.45465681553557,8.132341176387,8.18319351360908,8.14580884390438,8.27958652147997,8.13933263837482,8.43839768405558,8.61205789242011,8.27836549046477
"Rps24",13.1405508779018,12.9086720489969,13.0329007470024,13.8485592561408,13.5244837728844,13.525073200401,13.2591413588439,13.6754089090671,13.6481734022357,14.1442845088877,14.0462162824973,14.126105421257,12.9513434699356,12.9721445261547,13.0527430090724
"Zmiz1",8.98532387740661,8.92348425303739,9.41700947180503,8.75354886038203,9.01903416532863,8.76863729991743,9.77485850269078,9.7360864219229,10.1485915512868,9.57933672884388,9.62095120364856,9.52337803001314,10.2788285401028,10.7249785011835,10.4328741861674
"Ppif",7.74012121633942,7.64797020717559,7.60347634929853,7.78800397390688,7.73125013288218,7.94697699615558,8.49258317718074,8.46659510455389,8.46169847615414,8.36310338629059,8.14329610070688,8.1955312108283,10.0416956677231,9.90917627749813,10.0231862034098
"Zcchc24",9.42812718151779,9.23507914849605,9.3133774313234,10.1829049912678,10.1819443981076,10.2524334136382,9.71713479640799,9.28680628548988,9.21302401901706,9.79731694894104,9.87898703694006,9.93577100481899,9.80053618416215,9.765354596369,9.82852684421102
"Slmap",9.03863765769727,9.29144836396303,9.42839201008774,8.89724130039691,8.85977711377795,9.02476331796026,9.10552987050414,9.22686863021179,9.05893473265597,9.81327292421242,9.72889925098389,9.60434401099012,10.5174183897457,10.4717665273183,10.5828971580051
"Dennd6a",8.41895951781335,8.32950968030746,8.3469790733244,8.16160152185689,8.34478742138538,8.35195691368432,8.60236164616331,8.36965764525866,8.53785154269697,8.4897106477628,8.56383576420605,8.57724815929717,8.51707854763374,8.5241440080518,8.50966598515123
"Arf4",10.9895977845591,10.7790374532114,10.4438010426121,10.0104643060347,9.89530729666728,10.1322164240771,10.6746480365327,10.196351666411,10.095837840235,11.0195138169543,10.7534401078983,10.9688405171375,9.20621480847015,9.1522442792651,9.50830472384894
"Pde12",7.69146952475392,7.81148380433724,7.82873069057864,7.76435152266192,7.63404126909734,7.63478312965347,7.97255797659431,7.92918151695891,7.68077579746239,7.988780666045,7.8525451730231,7.92569402682382,7.66902797557822,7.7203280433717,7.83010989358651
"Appl1",9.37521720893262,9.28354572913717,9.32919712355869,9.49778910122545,9.58596069222362,9.48198378968982,9.09339262177359,9.25607812363257,9.21950120277973,9.31863481280763,9.40034760674016,9.45661099490291,9.08949166874546,9.07749217964084,9.18566989366685
"Arhgef3",8.13303048650487,8.19533337697992,8.12761722244631,8.00790493904609,8.05672045792976,7.82372150289761,8.41523201201706,8.53049249091998,8.47821111173753,8.05417487656977,8.0449333429016,8.13933263837482,8.32261576534483,8.75562066832945,8.43566287635819
"Fam208a",7.94128483736454,8.05499724677395,7.80340902814463,7.99147251509857,7.79019286813186,7.71947052151796,8.2758953589975,8.2283100661054,8.26376080194138,8.14580884390438,8.18535284794823,8.24309655500336,8.20199491783148,8.26872658015443,8.26822649929102
"Ccdc66",8.51442866346017,8.51003321157326,8.75094452244811,8.61397592630333,8.70516416526617,8.5577575598663,8.15957649162317,8.6659770932889,8.45333912061525,8.36310338629059,8.47784697414069,8.33118138006154,8.66589315487921,8.80826731086469,8.8296409501792
"Tmem254",8.15163793726846,8.17906394001424,8.02528394273727,8.10658449609375,7.91034900637526,7.92951766018633,8.37880141938044,8.1386770137698,8.39275616826122,8.84428406711175,8.77393739588208,8.77643529788804,7.74476542756705,7.64016350432269,7.91657133792845
"Plac9",7.53700996269466,7.52486566421981,7.67665233868624,7.42570410134739,7.38641007778259,7.60220656090168,8.07843083629733,8.49691243362822,8.12485547668038,10.0327003456588,9.78859631560311,9.76695587143604,7.88741993520639,7.92180595160148,7.77125919963677
"Anxa11",9.14838634327226,9.44015394239965,9.37046261815731,9.27612551680405,9.40797448283659,9.50342499133829,9.50817570868579,9.48923299428307,9.48344180824309,9.5638149331092,9.3607099533565,9.33911613122976,10.7153232803611,10.6254593857397,10.7455784519845
"Wnt5a",7.33605097791659,7.37556052920518,7.45193998324661,7.22585427624224,7.22585427624224,7.22585427624224,8.24422482215692,8.46659510455389,8.45752753493002,7.81553022752984,8.03080298991272,7.91784630675277,8.84781506847071,8.35175012088064,8.65044224663664
"Selk",9.5350641127193,9.7671964735786,9.26471910556219,10.6273713975782,10.4595696336963,10.5560129717895,9.53615217758245,9.27153421093338,9.23022374158985,9.56554851673465,9.34857949927381,9.52170743517795,9.44695852505398,9.21361194249124,9.50139740496714
"Actr8",8.22214912878501,8.44256843597898,8.37551808592706,8.37824554429258,8.42972674058927,8.27606598268228,8.57978507307246,8.45331735590275,8.43212833422942,8.5148718408713,8.61747312440212,8.7393541077366,8.86635709367455,8.64230974306602,8.73719469057018
"Dcp1a",8.07444136961923,8.06137521261407,8.08381486763269,7.67131774503465,7.86321316647981,7.84439510120927,8.05844188778844,7.83887656373019,8.18319351360908,8.19963837238921,7.92308931094772,8.03362846182863,8.03266631402905,7.90450585139401,7.77125919963677
"Tkt",10.0502245622407,9.90950958622806,10.0260107693843,9.96307236573112,10.091156643871,10.0219052080561,11.4318017961517,11.395514338691,11.3734122734507,11.2632320002245,11.3900892561494,11.2650535020241,9.41968602371099,9.50520514585622,9.33554873905187
"Prkcd",7.93308148637496,8.19533337697992,8.09499751560677,8.2193984149228,8.11337513606852,8.2176537049275,8.58358126824587,8.65132917704648,8.61600203704496,8.74159416542414,8.63231727059132,8.7393541077366,8.14104484568446,8.31117678391413,8.1362887268448
"Rft1",7.75155434493899,7.67337813360845,7.70898966450954,7.79944704028972,7.81203791790835,8.028145897368,7.94141785082986,8.2283100661054,7.96375012002573,8.18797284697922,7.94764594879419,8.05984652755243,7.85018059405683,7.7203280433717,7.7500993166696
"Sfmbt1",7.99607237264752,8.33411582440768,8.1792056759195,8.19419854507047,8.4152693096545,8.17427878291899,8.81498853131775,8.78652930222455,8.74450226330873,8.57912332666884,8.7932439584919,8.51727518796095,8.94923261156798,8.97021035847589,9.02564956303742
"Tmem110",8.31314171016188,8.20600812690053,8.23718452409356,7.948604566291,7.58413189153256,7.9206103004291,8.26020139970982,8.10648307807597,8.08133549920416,8.41937345854081,8.52378074239929,8.59172172495646,7.93940876704181,8.12734983983497,7.7500993166696
"Mustn1",7.89042621609564,7.72017494075135,7.68769182858412,10.5651253692985,10.4852963399767,10.3169102008611,7.7228228885423,7.77715494461612,7.96375012002573,8.19382574430926,8.03790208122592,8.10970839300039,7.90522475691426,8.27952759245898,8.36488365283712
"Spcs1",10.088510645309,10.044091429181,9.84378040573215,10.6987960220031,10.4993888909923,10.5872155943617,10.2899026075081,10.3610597754249,10.1625416531416,10.2145199790952,10.1853762975781,10.2446303891947,10.0317160151471,10.1560674980773,9.98493917128395
"Glt8d1",8.34319505782714,8.21655090416033,8.33866389417431,8.37301798969719,8.17893072644785,8.39768355704746,8.51710262796022,8.48403027455914,8.49847974619509,8.81316728628524,8.86439740081248,8.84144719118675,8.39183954758582,8.07422953507796,8.34634154615186
"Gnl3",8.30803643091409,8.3523166499785,8.54824417499303,8.93213373869247,8.62501762444576,8.79964213695954,9.0811355074466,9.11774465430344,8.98058805771213,8.8685926898778,8.8613925289189,8.82698962841928,8.54201331209466,8.18915379776865,8.26822649929102
"Pbrm1",9.64386855700248,9.66133750853352,9.68250928078044,9.25942927579237,9.23070491389954,9.31005768900206,9.72767793131683,9.58072343066466,9.6715857643591,9.59637432570006,9.60096915718829,9.58535526189935,9.60659913992188,9.67764243398931,9.43026228621554
"Nt5dc2",9.23822704050669,9.4610695162004,9.3499937962797,8.81732568398626,8.91320856995539,8.78252105054289,8.70867754260193,8.84077057865397,8.81267705123951,9.23886440075988,9.1678675685684,9.22677658582514,7.4979066599579,7.66855410599775,7.68048239323133
"Nisch",8.36752275196883,8.50618649155159,8.44897339945947,8.25587125278563,8.41040233476103,8.66251268297334,8.15361781295106,8.32492245179724,8.16612322475923,8.30841544107598,8.2636764297078,8.24309655500336,8.38225400057018,8.32148757979739,8.24759531467919
"Tnnc1",11.4606516178234,11.659614947215,11.2683266007914,13.3837497083244,13.361661528543,13.2933216829392,11.5169201479355,12.2356034978819,12.2434150433004,12.1775778065421,12.3040975793084,12.2873952711798,14.7568012401777,14.7179505718696,14.8915567875779
"Phf7",7.716421904347,7.64797020717559,8.10602155461513,7.98310999412263,8.07845827567299,8.21159122121358,8.09147196704381,7.96995792301303,7.9561849294272,7.95765616853828,8.02363424424513,8.21168049239443,8.17814831065133,8.04622551119012,8.04815046178732
"Bap1",8.84681186605407,8.78299792501666,8.6785098098192,8.79996277236871,8.87574514896072,8.94936321961439,9.52398492994339,9.38893553993773,9.3208981197914,9.06248604746439,9.0906804160728,9.1444889807824,9.16849920298067,9.39787073976805,9.31574916457228
"Capn7",8.59412413233927,8.80956928625791,8.5033507743057,8.60149891644133,8.66391355434304,8.71133586330268,8.76146556189001,8.6768361012813,8.72842032128914,8.80366677127283,8.80908824398035,8.68133387346401,8.70187379953259,8.72835392641779,9.04063073458696
"Sh3bp5",8.87105100381201,8.67659135747153,8.6785098098192,9.41741106248423,9.490263244523,9.39675051768202,9.14359344487761,9.3146966314185,9.24297279575349,9.22544720382126,9.33838348444155,9.26193062765601,10.5661312010343,10.3987611258042,10.4026538716962
"Mettl6",8.01829396152379,8.0289238870474,8.03134910368397,7.99973644847307,8.2098577581899,8.09415348312068,8.41969126644584,8.31468316558047,8.36558855449732,8.32365196265946,8.3405782914107,8.30755820901352,8.20199491783148,8.18915379776865,7.9927148092192
"Eaf1",8.28207246676544,8.16247119295294,8.30029567637616,7.82164058991716,7.91936540189742,8.05079974827102,8.44603044315962,8.30952053275658,8.16612322475923,8.3533948190393,8.23097253436775,8.10364841638926,7.76757743411082,7.76700040191576,7.59756538387019
"Hacl1",8.45033426776934,8.18994512338633,8.42636728821875,9.13863051117166,8.73063934596214,8.85602530684709,8.19445567921654,8.3350498007271,8.14279912247041,8.17016491545173,8.2636764297078,8.33583457593003,8.14104484568446,8.21264638942498,7.97815441890269
"Btd",8.40980831457589,8.28213456732985,8.43017107393694,8.25587125278563,8.23381725450787,8.39768355704746,8.03093221906878,8.25621176826812,8.22172852645148,8.24477262176113,8.13710774862391,8.23275040146236,7.86908742969538,7.7442121677031,7.83010989358651
"Ankrd28",7.55580518446525,7.4849212481239,7.57560614020744,7.53080603350341,7.50365921408228,7.71947052151796,7.77818857588282,7.99329918850063,7.78188054066023,7.66521005650207,7.97133020201291,7.63709714077476,7.85018059405683,7.95508465106035,7.6271645189378
"Dph3",9.47343146092549,9.23095607367686,9.06413160887037,9.14652858681686,9.14469895650182,9.12981796764939,9.58206845045908,9.5979491092255,9.39062479167904,9.52866101087916,9.3983940537714,9.431794819471,9.30881055146469,9.32391230752253,9.49793019354556
"Oxnad1",8.6465532371258,8.66669624384941,8.31754545193411,8.4486159565655,8.42972674058927,8.46941819596196,8.76146556189001,8.80596566263946,8.63025975266656,8.79728928342654,8.42071766036691,8.59530954677566,10.1743659245811,9.93353447038001,10.0302412724978
"Ncoa4",9.01493451656225,8.99294325037399,8.67250594471988,9.22290025967568,9.25657469292289,9.27598969375339,9.36258919176854,9.3018991148519,9.31291412053744,9.58276165815039,9.53035182457051,9.42281708913896,9.79757050495598,9.69692221608667,9.64254164413192
"LOC100362432",7.91635912375258,7.54293313625101,7.51165772924741,7.6858063615745,7.60152310752401,7.60220656090168,7.64645799531218,7.81905501336015,7.78188054066023,7.53712356291479,7.70294969270682,7.7117920989092,7.81041866655182,7.83000301139353,8.22646838796969
"Parg",8.79676442260348,9.06807957272868,8.94901624441566,8.96603608640556,9.00487841005285,9.03316999652383,9.06875581620607,8.95079781882914,8.9674650107215,8.95553844289028,9.08319290764511,9.01737041662185,8.93774068748563,8.92449104369164,8.94784538675169
"Ercc6",8.22776906690011,8.0739716744489,8.11689293049747,8.02396735557002,7.90120322161596,8.09415348312068,8.30648538092824,8.10648307807597,8.28405123179564,8.01124419947928,8.07241391320285,8.0533781119441,8.15359998167373,8.06035781605981,8.0209638285701
"RGD1564899",8.05387946958982,8.0289238870474,8.12761722244631,8.19419854507047,8.25713493883285,8.28730077064601,7.67341173878872,7.84853717054911,7.96375012002573,7.74030772651803,7.98667560578796,8.03362846182863,9.41968602371099,9.6873167267857,9.53220098948085
"Vstm4",7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224,8.2758953589975,8.15739270765078,8.11266535475972,8.6830050546602,8.58715502379099,8.69449098037361,7.78942576549556,7.98679361275336,7.79159240965684
"Arhgap22",8.3332848737859,8.48673264822775,8.60738828671571,7.97464556205624,7.99542269216387,8.19933576316927,8.00959974702922,8.00843872280789,7.94853382255872,7.83523738450904,7.91469379272763,7.86859704564571,7.72085631589063,7.22585427624224,7.56533412889974
"Anxa8",8.12673138983422,8.22177413515082,8.13292586289253,7.75210763358,7.98737863771233,7.95553751499115,7.22585427624224,7.22585427624224,7.33350012218305,7.41669775841588,7.33578030530038,7.22585427624224,7.22585427624224,7.22585427624224,7.22585427624224
"Fam35a",8.04689846001697,8.18452217796549,8.15381811947269,8.3022788442888,8.29100154193825,8.34148905339635,8.09147196704381,8.09322885312628,8.13088131013548,8.18207893005398,8.15553314733418,8.06625977952643,8.26980501050166,8.04622551119012,8.04815046178732
