"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Glb1l",18.4249665457881,0.165442221887484,0.526158396086755,0.314434252342912,0.753191244757952,0.845243221646968
"Hgd",7.99606838755783,-0.371304759395822,1.18239799011282,-0.314026886463495,0.753500618468068,0.845494815613163
"Polr3gl",139.957893746925,0.0797858059093828,0.254748734253064,0.313194121035846,0.754133184649826,0.846108962454411
"LOC499331",82.7738381378052,-0.071683154653571,0.22937237065082,-0.312518698089824,0.754646355147993,0.846589028164441
"Pxdc1",98.838592328277,-0.115743583457735,0.370587846555396,-0.312324282983288,0.754794087270334,0.846659069979132
"Ostf1",135.534071189713,-0.0769028457590797,0.246725495819603,-0.311693955679832,0.755273121952867,0.847100678927024
"Snx17",226.62666120616,0.0569518157153464,0.182845289674655,0.31147543268237,0.75543921653455,0.847191239783295
"Mon1a",41.2411200113971,-0.135580709561928,0.435935424443255,-0.311010993738537,0.755792264022637,0.8474163113536
"Prpsap1",387.894691017714,-0.0466404350536274,0.149975611851704,-0.310986796304891,0.755810659320312,0.8474163113536
"Ccdc22",138.612214727046,0.0768058708668371,0.247551570808981,0.310262102623065,0.756361647805566,0.847912924164914
"Mcm3ap",199.811619612939,-0.0761094102665031,0.245372123595837,-0.310179531199992,0.756424435168277,0.847912924164914
"Mapk1ip1l",142.792591439814,-0.0640661247468028,0.207186732445048,-0.309219243871202,0.757154756266346,0.848635739690577
"Ttc39c",163.136327605363,0.0667308429862927,0.216599413336098,0.30808413540228,0.758018312621162,0.849507708149222
"Poldip2",127.584348913262,0.0711901873799924,0.231233549492173,0.3078713600874,0.75818021932196,0.849593232895663
"Ptch1",54.1032906000512,-0.0996542928731349,0.324099413516096,-0.307480633155128,0.758477562012909,0.84974672807657
"Scyl1",337.803989418267,0.0490739385023103,0.15960749844116,0.307466372079013,0.758488415349427,0.84974672807657
"Ccdc107",449.637706479599,-0.0512378063817527,0.167262045537659,-0.30633253477829,0.759351469953768,0.85061761547919
"Slc35a1",157.540633002009,0.0647040911145721,0.211331759323704,0.3061730585201,0.759472884211786,0.85065738396149
"Cux1",98.0086337872497,-0.0879740421010078,0.287439779190196,-0.30606077679595,0.759558371353082,0.85065738396149
"Crlf2",72.4747580541327,0.0891184392172538,0.291439948179713,0.30578662868242,0.759767109902519,0.850795163909342
"RGD1561931",27.3533726460733,-0.301484459413247,0.989367204836463,-0.304724532953445,0.760575963115411,0.851604851650712
"Nfkb2",153.32207179418,0.0626344414387429,0.20591420647103,0.304177368391311,0.760992765848354,0.85197543354509
"Strip1",378.671227078688,0.043068589605311,0.141686358882333,0.303971320493021,0.761149740870803,0.852002302885531
"Tti1",124.102438961404,-0.115718782195717,0.380753423495101,-0.303920529810301,0.761188436629951,0.852002302885531
"Brf1",114.897334510316,-0.0788427339827094,0.259945142655846,-0.303305278864523,0.761657223608476,0.852413123088884
"Acot3",38.7686917008315,0.123695408791714,0.407948330062167,0.303213421103756,0.761727221619827,0.852413123088884
"Fundc2",507.694401207126,0.0507342724709811,0.167698917278846,0.30253190237729,0.762246617534761,0.852832581313887
"LOC100361240",7.51460269621219,0.37033990038534,1.2246937976909,0.30239387272443,0.762351825107859,0.852832581313887
"Msl1",365.585471269687,-0.0470057914264713,0.15545096822391,-0.302383394349559,0.762359812008676,0.852832581313887
"Mtus2",473.441303492578,-0.0451579097222629,0.14945087816481,-0.302158878400595,0.762530950218104,0.852897887858458
"Tiam1",10.2018407605688,0.319490722404133,1.05763136993627,0.302081359806286,0.76259004178358,0.852897887858458
"Mtmr12",27.8103027164354,-0.143337420457789,0.474967081827506,-0.30178390448929,0.762816801515121,0.853055382135995
"Ank3",313.274037043081,0.0604358696710899,0.200679942328297,0.301155506474192,0.763295916388801,0.853495017018727
"B3glct",16.6096171771527,-0.174064959418347,0.579018376840324,-0.300620785765404,0.763703679489089,0.853854778397015
